strategy,date,ordinary_kwh,emergency_kwh,ordinary_cost,adjustment_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,e_start,e_end,updates,changed_updates,emergency_slots
state_only,2025-06-21,31103.92755324904,1225.7784338666659,17198.06317316525,483.90787475268894,5451.330201103982,23133.30124902192,178.93179444444473,10340.339756234567,1200.0,1233.5919,3,2,19
state_only,2025-06-22,70276.48966678724,1002.6142856666645,44773.51531284537,2516.627367992944,4803.193458590783,52093.33613942909,181.14390999999966,0.0,1233.5919,1200.0,3,3,22
state_only,2025-06-23,69931.76721142777,1160.4849599666663,44797.07508098582,1840.2061043648214,5399.564309631632,52036.84549498228,157.58277444444445,0.0,1200.0,1200.0,3,3,26
state_only,2025-06-24,81704.19855085555,1243.4849429277765,50868.16241289902,584.0054502980688,5635.332142148229,57087.500005345326,2174.6992752400593,0.0,1200.0,1200.0,3,3,27
state_only,2025-06-25,73125.62034508244,1145.5698317666665,47095.00761160543,3053.224786487603,5710.831040271664,55859.063438364705,273.60540888888875,0.0,1200.0,1200.0,3,3,21
state_only,2025-06-26,69945.01118097962,1218.5590667666693,45737.4826303083,2535.4939726216344,5368.245950064281,53641.222552994215,210.36763944444374,0.0,1200.0,1200.0,3,3,24
state_only,2025-06-27,32313.518211875715,831.5351319666636,17930.623231535963,76.14539426412507,4039.2444540364627,22046.01307983655,904.9412222222222,9980.08004767819,1200.0,1200.0,3,2,18
state_only,2025-06-28,31284.88211814129,739.8284659333342,17348.02531485414,128.4271130490061,2599.4842301594103,20075.936658062557,13.085945123455708,7760.334566666665,1200.0,1200.0,3,1,22
state_only,2025-06-29,72333.5373882395,484.1150167833343,47874.281598720445,3698.418967440897,2903.7889827651884,54476.48954892653,34.49853388888869,0.0,1200.0,1365.8812187407405,3,3,7
state_only,2025-06-30,74073.8113446714,592.681498649997,45561.53371680477,259.87353203857515,2092.3542281700156,47913.76147701336,761.9607370374497,0.0,1365.8812187407405,1200.0,3,3,16
state_only,2025-07-01,76524.47839958333,5531.210102955554,52405.26572130318,6663.628472795225,26474.108668707,85543.0028628054,0.0,0.0,1200.0,1200.0,3,3,38
state_only,2025-07-02,70831.48125932785,5162.090114188888,48037.188624121074,5260.7703834996155,24873.807081972183,78171.76608959287,0.0,0.0,1200.0,1200.0,3,3,33
state_only,2025-07-03,78455.01699170678,4985.984587866664,52042.800929261146,4967.551377953396,23576.248028909984,80586.60033612452,0.0,0.0,1200.0,1200.0,3,3,32
state_only,2025-07-04,32479.541447812073,8467.91182504348,19143.962443858625,1495.5587114474174,32095.0030886754,52734.52424398145,0.0,9760.98953333333,1200.0,1200.0,3,2,60
state_only,2025-07-05,34058.60890710562,7449.410057877778,20370.180376650853,1834.0357641376092,28575.15469548814,50779.370836276605,0.0,10363.689966666665,1200.0,1200.0,3,2,58
state_only,2025-07-06,76097.12211687297,7185.154753333333,51457.16587682289,5714.274074985672,36794.24507929939,93965.68503110795,0.0,0.0,1200.0,1200.0,3,3,39
state_only,2025-07-07,71244.85716790213,5851.0041977777755,45092.82344545909,2438.637766469905,28927.799660223875,76459.26087215287,0.0,0.0,1200.0,1200.0,3,3,37
state_only,2025-07-08,76954.68082256887,3632.3264895555553,49883.86551755766,2918.582421608835,18038.100052702775,70840.54799186927,704.0117433333328,430.6139077777799,1200.0,1200.0,3,3,36
state_only,2025-07-09,75439.47654995618,3273.227299366665,47484.68401356413,1881.348409796295,16508.142648184326,65874.17507154476,601.8104127366271,0.0,1200.0,1200.0,3,3,31
state_only,2025-07-10,71710.86375803305,4809.559928333334,47074.52881505748,3179.062468751279,23805.390458268335,74058.98174207709,3.840666666666607,0.0,1200.0,1200.0,3,3,37
state_only,2025-07-11,36332.51332956104,5069.8902518222185,21395.13282189603,772.6477726904468,19430.78362600724,41598.56422059372,148.93938944444437,6281.638466666668,1200.0,1200.0,3,2,51
state_only,2025-07-12,36222.9197313443,5247.958618544443,21718.78771515156,1456.6156029263332,20644.921038942568,43820.324357020465,0.0,8016.247499999998,1200.0,1200.0,3,2,55
state_only,2025-07-13,72991.79435358477,3008.8485116666675,46533.94121763637,1071.4796044889126,14714.240866150007,62319.66168827529,2795.1787659876545,0.0,1200.0,1200.0,3,3,30
state_only,2025-07-14,72080.78219963888,3935.350256666665,46641.04197095239,3099.8619637892166,19796.765848538325,69537.66978327994,524.1163661111128,0.0,1200.0,1200.0,3,3,33
state_only,2025-07-15,75050.37008234643,1827.6891052999997,47352.48336765112,1508.8556283693283,9937.332360769897,58798.67135679034,300.5343216666672,0.0,1200.0,1200.0,3,3,24
state_only,2025-07-16,73516.35419887982,1918.4624036111118,49032.75459256394,2802.5791730575615,8826.470441144447,60661.80420676595,0.8886666666667224,0.0,1200.0,1200.0,3,3,25
state_only,2025-07-17,73820.86895093888,2495.368913772223,49624.36000330758,3874.265142483221,11522.411625192335,65021.03677098313,0.0,0.0,1200.0,1200.0,3,3,27
state_only,2025-07-18,37852.09669764746,3075.2396705055567,22633.22564283664,790.8288345247549,12016.586624393081,35440.64110175448,1008.2141233333334,6251.535166666666,1200.0,1200.0,3,2,45
state_only,2025-07-19,37706.168317796015,3915.9984785722227,22448.053487872727,447.5775808914867,15534.539507535585,38430.1705762998,1118.206679999999,11004.212350000002,1200.0,1200.0,3,2,48
state_only,2025-07-20,76166.00178576131,2020.8863522777801,47666.21982194601,1755.830931861357,9653.271450213902,59075.32220402127,1513.1454839097219,495.18293765431906,1200.0,1200.0,3,3,30
state_only,2025-07-21,75861.4958464782,2243.9035619833307,47840.054153697565,1187.085567980964,11055.640946232212,60082.78066791074,153.7459694444442,0.0,1200.0,1200.0,3,3,32
state_only,2025-07-22,76679.33528108285,1165.979786666665,49436.94726259743,2210.166083437223,5425.411852966655,57072.525199001306,121.22430222222215,0.0,1200.0,1200.0,3,3,25
state_only,2025-07-23,80574.47852032537,1351.3353422999999,51092.153250602525,1012.2858128911241,6819.108469749181,58923.54753324283,2829.8445645130337,983.4525017695474,1200.0,1200.0,3,3,24
state_only,2025-07-24,80825.1003135871,707.2192434166666,51295.081114364,1008.800460062142,2862.930748737681,55166.812323163824,3892.3274798079588,80.49678333333327,1200.0,1200.0,3,3,23
state_only,2025-07-25,37848.31449917695,1779.2907884000012,22408.471415887536,600.7964843752787,7994.443527494481,31003.711427757295,217.95988975308603,10495.534583333329,1200.0,1200.0,3,2,32
state_only,2025-07-26,38613.74875494472,1463.3282907333326,22762.645153854282,926.4074946132587,7882.893700394192,31571.946348861733,13.526053333333266,9101.197049999995,1200.0,1200.0,3,2,18
state_only,2025-07-27,77008.59900736666,1105.0437217666658,50993.801533817765,3468.428932858443,5433.314294114808,59895.54476079102,726.8961433333334,0.0,1200.0,1200.0,3,3,19
state_only,2025-07-28,80260.10002709547,2058.830885399999,50870.90288238339,1729.1122476265057,9786.910200042808,62386.925330052705,154.04629135802315,0.0,1200.0,1208.286,3,3,31
state_only,2025-07-29,79595.40345161378,758.1885774777776,50676.27829670668,1489.2482880129344,4240.864437064142,56406.391021783755,225.7017311111107,0.0,1208.286,1233.9078558148146,3,3,15
state_only,2025-07-30,76262.05935412798,1327.0136520499989,51771.5912325487,4024.2054173654838,7176.074572989244,62971.87122290343,83.46744000000024,0.0,1233.9078558148146,1321.1678354444443,3,3,14
state_only,2025-07-31,78453.99582657071,456.39270708333106,51443.649473635654,2817.5925837743043,2908.8634033385256,57170.105460748484,267.31824333333316,0.0,1321.1678354444443,1334.9052388148148,3,3,9
state_only,2025-08-01,39387.606622342515,390.7798454222253,23521.410352689847,468.845606591718,2603.3948624296763,26593.650821711242,823.7234872222223,15181.781333374483,1334.9052388148148,1410.7304295925928,3,2,4
state_only,2025-08-02,39384.21526808409,436.971046666665,23208.83119909072,50.39242795561623,2942.8146736699887,26202.038300716325,1056.7023388888883,15168.03789382716,1410.7304295925928,1536.3781285925927,3,2,3
state_only,2025-08-03,64794.67276019649,1291.4803048500028,42500.708812855875,872.7960086557736,6613.842496122381,49987.34731763403,165.46089094650267,0.0,1536.3781285925927,1215.2858265185182,3,2,25
state_only,2025-08-04,68973.13131995061,241.5350369333317,44559.22673138053,281.38497149952974,745.9460866950631,45586.55778957512,104.84471222222248,0.0,1215.2858265185182,1200.0,3,3,12
state_only,2025-08-05,70348.56083773653,0.0,45008.240182594236,308.27284440595184,0.0,45316.51302700019,949.501007119341,0.0,1200.0,1661.1929490370376,3,3,0
state_only,2025-08-06,77528.65961427297,0.0,50207.45183837458,204.90672815545093,0.0,50412.358566530034,5491.071675267488,74.16159611111347,1661.1929490370376,1756.3707711790141,3,2,0
state_only,2025-08-07,75661.75869026768,38.83182999999997,47679.697026677975,671.0087770683881,262.2668841749998,48612.97268792136,3724.3607063305853,5040.02590218107,1756.3707711790141,1651.572073685184,3,3,2
state_only,2025-08-08,39835.00778628944,0.0,23293.401784561032,3.677452567500426,0.0,23297.07923712853,221.4771554595335,20972.71395061042,1651.572073685184,1964.554985148151,3,1,0
state_only,2025-08-09,39613.53067046638,0.0,23432.156639122117,7.664198165002745e-14,0.0,23432.156639122117,445.88593499999996,17899.441737956102,1964.554985148151,1844.2163495555544,3,0,0
state_only,2025-08-10,72450.50039707818,2.1409866666665494,46532.0356756836,176.343474241108,14.935522986665848,46723.314672911365,2845.1513987448616,868.8017416666646,1844.2163495555544,1731.9232615555566,3,2,1
state_only,2025-08-11,69614.00289650884,79.21310999999992,44797.18633943331,868.1945652613679,534.3054654399995,46199.686370134674,608.6124543621362,984.992111666671,1731.9232615555566,1511.1819875185215,3,3,4
state_only,2025-08-12,75775.12923121988,64.44657396666578,48028.52365018678,514.7530377787465,420.22436095079365,48963.50104891632,2748.963854094653,1746.3874433333322,1511.1819875185215,1526.8823019629622,3,3,5
state_only,2025-08-13,70221.87248750494,29.918416666666417,45586.779592617284,1140.298716674816,206.60576816666497,46933.68407745876,449.0245148971177,0.0,1526.8823019629622,1760.0374571481507,3,3,2
state_only,2025-08-14,71937.66424129628,51.76306333333309,46097.46105471406,421.00952117176774,356.0471071433317,46874.51768302917,2094.8604391426643,65.87240773662582,1760.0374571481507,1630.514188185188,3,2,3
state_only,2025-08-15,40361.15578161865,0.0,24012.605073983043,4.2939291233778935e-12,0.0,24012.605073983046,1208.1398366666663,19232.854462887517,1630.514188185188,1798.8483893703715,3,0,0
state_only,2025-08-16,41486.63754951989,85.81286968888939,25317.29068300769,1.5350565263361204e-13,344.6357637612465,25661.926446768935,3104.74804,19137.14643333333,1798.8483893703715,1680.4197509999974,3,0,2
state_only,2025-08-17,71381.75063263683,128.49494093333567,45503.48559469761,818.7015509801497,876.3964749334904,47198.58362061125,1502.5603998971196,3230.6575740740714,1680.4197509999974,1620.2726293703697,3,3,6
state_only,2025-08-18,70219.16327986502,149.67120999999997,45267.314566745925,316.6794354189644,1013.7290469233332,46597.72304908822,1296.7360893347068,566.0169832098819,1620.2726293703697,1920.948836037038,3,2,5
state_only,2025-08-19,68847.27048642661,135.87763666666683,44297.73196559565,190.62740805901817,916.5837558383345,45404.943129493004,875.4358252057622,581.7799440329218,1920.948836037038,1498.9073245925917,3,2,5
state_only,2025-08-20,79648.6279681609,121.7818098111086,49894.67971751504,355.5340773807412,685.7713682262429,50935.98516312202,3910.9926838271667,1018.8986794444445,1498.9073245925917,1514.8584734259266,3,3,5
state_only,2025-08-21,72289.46387072017,117.09991214999862,45848.08727646577,541.9187785948394,783.1778212393901,47173.1838763,1845.0920597530896,1150.5824522633725,1514.8584734259266,1527.4532922222215,3,2,5
state_only,2025-08-22,39792.9613524072,457.7929564777779,23628.758944978068,30.319899394099117,2309.3291766629222,25968.40802103509,681.9451983333337,15811.60768333333,1527.4532922222215,1474.564911,3,1,13
state_only,2025-08-23,39613.114386296635,11.898542866667277,23287.90364446601,297.65962180164195,46.19014340840237,23631.753409676054,11.481163333333257,14581.209598779147,1474.564911,1390.85961862963,3,1,1
state_only,2025-08-24,70436.07358332648,1.6023633333334146,45507.71850204242,210.26581056446037,10.794320595000547,45728.77863320188,1323.7124083813446,1213.10107222222,1390.85961862963,1579.1896689259254,3,2,1
state_only,2025-08-25,88150.75238796296,47.70574666666653,56397.67042490907,898.7272806932029,321.5378968083324,57617.9356024106,12086.95411528806,1573.6054500000002,1579.1896689259254,1681.3649545802468,3,2,4
state_only,2025-08-26,70299.1761066941,0.0,45754.46306551977,73.51945919347148,0.0,45827.98252471324,504.66097465020374,0.0,1681.3649545802468,2003.6478891234601,3,2,0
state_only,2025-08-27,71866.50757891838,37.52066666666701,47329.3331339307,1169.6752311897446,252.93957766666898,48751.94794278711,684.6305310425215,0.0,2003.6478891234601,1623.5505385308677,3,3,2
state_only,2025-08-28,74710.66047999512,83.50860659999796,49438.86575765815,2402.3297511667097,580.3139525015857,52421.50946132645,590.460201412893,0.0,1623.5505385308677,1469.63366774074,3,3,2
state_only,2025-08-29,41957.004854224964,0.0,25008.162531531703,7.469314056152142e-13,0.0,25008.162531531703,1459.6215083333327,15089.402701015088,1469.63366774074,1541.5567437037023,3,0,0
state_only,2025-08-30,40647.17336450274,16.737323799998556,24181.01817783355,0.6969172526254338,35.48312645599694,24217.198221542174,943.7281626748975,18920.40497653635,1541.5567437037023,1227.8728350000004,3,1,1
state_only,2025-08-31,72598.21331133744,34.62465999999995,46556.20972888228,604.8823351099254,235.75141351499963,47396.8434775072,1111.5024730109792,0.0,1227.8728350000004,2041.0536225740725,3,2,2
state_only,2025-09-01,76104.76863244464,0.0,48179.68803255509,907.0882705109998,0.0,49086.776303066086,10239.55265417695,5313.396333628262,2041.0536225740725,5629.971296074074,3,2,0
state_only,2025-09-02,64533.02300120027,0.0,42026.46391617264,338.2306452197779,0.0,42364.69456139242,5745.02337171468,1354.0358922222256,5629.971296074074,5570.3658437777785,3,2,0
state_only,2025-09-03,68591.87230193416,0.0,44801.00982940542,485.7758247278043,0.0,45286.78565413322,7147.026204423867,3218.7344484224936,5570.3658437777785,5218.324985888888,3,2,0
state_only,2025-09-04,67972.20060785321,0.0,45027.455482454636,263.89470482149824,0.0,45291.35018727613,8441.07995283265,1899.4143155555548,5218.324985888888,5419.459001851853,3,2,0
state_only,2025-09-05,36508.247651666665,0.0,22570.93576666233,4.387118224258302e-13,0.0,22570.93576666233,2538.0027283333334,24449.13418902606,5419.459001851853,5629.192727259257,3,0,0
state_only,2025-09-06,36073.59405546667,0.0,22160.068547148658,5.016261184209725e-13,0.0,22160.068547148658,1954.9010766666665,23570.005943004115,5629.192727259257,5951.274860407409,3,0,0
state_only,2025-09-07,65860.45744045266,0.0,43256.02854537662,175.1972058609341,0.0,43431.22575123755,6865.277009286694,740.5773522222231,5951.274860407409,5742.661705000001,3,2,0
state_only,2025-09-08,69598.37661242798,0.0,44859.64845959589,462.54009170183895,0.0,45322.18855129773,6214.484132400549,1615.6372833333332,5742.661705000001,4818.285106814818,3,2,0
state_only,2025-09-09,61735.005347133054,0.0,40522.333281553125,1.4731540431967003e-13,0.0,40522.333281553125,2303.373244622777,2773.3280788065895,4818.285106814818,4786.287876925929,3,0,0
state_only,2025-09-10,72594.38143087791,0.0,46245.81392068705,357.92625354147737,0.0,46603.74017422852,7106.3732471810745,731.5815999999999,4786.287876925929,4596.137299259258,3,2,0
state_only,2025-09-11,72568.38496269548,0.0,46917.016849559725,184.19363145125297,0.0,47101.210481010974,11220.434574012346,4087.1880666666666,4596.137299259258,4802.636300481483,3,2,0
state_only,2025-09-12,35734.26919515089,0.0,21623.89769300691,9.18549858397455e-13,0.0,21623.89769300691,1656.4311294444442,19928.264309471877,4802.636300481483,5026.930571740737,3,0,0
state_only,2025-09-13,35393.77357043334,0.0,21409.1187752883,1.600312771188328e-12,0.0,21409.1187752883,977.0798016666663,23636.712623470507,5026.930571740737,5391.962916111113,3,0,0
state_only,2025-09-14,73509.95446820301,0.0,48194.24963919385,813.5005823335614,0.0,49007.75022152741,8169.646541700957,3071.246745617287,5391.962916111113,4487.262961666669,3,2,0
state_only,2025-09-15,62375.67948582304,467.85317500000065,40625.726279510156,13.325822283139344,2435.8610708083365,43074.913172601635,3712.7594223045267,759.210650000001,4487.262961666669,3986.8046280000012,3,1,5
state_only,2025-09-16,73760.40128571329,0.0,46942.98350348998,480.25583763043346,0.0,47423.23934112042,8701.96404719478,2351.679874855966,3986.8046280000012,3583.537819518517,3,2,0
state_only,2025-09-17,72381.68591578188,119.19006399999893,46538.14798320282,155.81937986683417,577.1369916639946,47271.10435473365,7847.754545761317,761.8647416666623,3583.537819518517,3671.1311783703704,3,2,5
state_only,2025-09-18,65704.446743786,514.4310933333311,42495.78101448998,558.9659295312778,2589.480379466655,45644.22732348791,3490.6527969547246,0.0,3671.1311783703704,3584.4390132962976,3,2,4
state_only,2025-09-19,35637.10139839506,0.0,21256.626635166478,3.0304363463073974e-13,0.0,21256.626635166478,1355.9294977777784,14735.538712551435,3584.4390132962976,4492.4967212962965,3,0,0
state_only,2025-09-20,35086.887713196156,0.0,21077.476960930286,8.61280113895191e-13,0.0,21077.476960930286,1391.443958333333,15365.232652002745,4492.4967212962965,4610.036978314817,3,0,0
state_only,2025-09-21,67954.53365512345,0.0,43879.4530686694,455.8340041760001,0.0,44335.2870728454,5251.076609547321,1755.1756305898462,4610.036978314817,3822.1116186296304,3,2,0
state_only,2025-09-22,72722.32331095335,80.4354383333319,46385.5388785397,40.45935399583384,405.0871282591594,46831.0853607947,7490.722526344303,1806.6363094444453,3822.1116186296304,2889.0294006666663,3,2,2
state_only,2025-09-23,71978.27799592592,6.375,45655.57390430153,67.49461573443787,42.996187500000005,45766.06470753597,4853.800234053502,922.5050383333362,2889.0294006666663,2974.080832481482,3,2,1
state_only,2025-09-24,66062.65323021008,137.42646666666403,43633.159299182094,1559.6294363629745,674.2147019666536,45867.00343751172,1066.1587763786001,0.0,2974.080832481482,3455.8738521481464,3,3,3
state_only,2025-09-25,66460.41155241425,13.417000000000144,42707.77661593496,318.97533223023987,90.33666100000097,43117.08860916521,2853.762881349128,87.3244188888906,3455.8738521481464,2894.028507111112,3,2,1
state_only,2025-09-26,35765.0507437037,0.0,21029.75288107994,9.0989829004684e-13,0.0,21029.75288107994,2093.21823,12566.177415555552,2894.028507111112,3654.0948896296322,3,0,0
state_only,2025-09-27,33855.41208374486,0.0,19766.712647261636,2.3761131728861075e-12,0.0,19766.71264726164,326.21659631001273,13571.754574444438,3654.0948896296322,3138.009334888891,3,0,0
state_only,2025-09-28,68945.42511558991,79.43468474444118,43842.81100989775,214.63258774983004,377.8842489310624,44435.32784657864,1620.5653732716114,0.0,3138.009334888891,3069.0315226481443,3,3,2
state_only,2025-09-29,69635.01867855966,26.015016666666725,44225.056236217766,37.567645091040575,134.7362566666671,44397.36013797548,3367.528973765429,524.7786094444396,3069.0315226481443,2144.99371562963,3,2,2
state_only,2025-09-30,72206.7291679218,1492.061175166665,46249.00210916666,990.757503340822,7673.875260693241,54913.63487320072,4011.9396832510265,0.0,2144.99371562963,2256.9679354814784,3,2,9
state_only,2025-10-01,63304.33986938272,0.0,40223.77883269533,443.23103829555583,0.0,40667.009870990885,4041.1239279423894,3795.1765450617304,2256.9679354814784,4166.951409925925,3,2,0
state_only,2025-10-02,67926.7432486694,0.0,43725.86754895348,568.2230228483891,0.0,44294.09057180187,7382.257343689983,5219.110787962962,4166.951409925925,4315.1878990000005,3,2,0
state_only,2025-10-03,30077.627877935523,0.0,17165.88687297146,1.8296191228728276e-13,0.0,17165.88687297146,528.670058703703,18750.509386310012,4315.1878990000005,4794.720161925925,3,0,0
state_only,2025-10-04,31549.117783621397,0.0,18367.28965790946,2.300339474459179e-13,0.0,18367.28965790946,1468.3569433333332,14789.387951316874,4794.720161925925,4437.798934777779,3,0,0
state_only,2025-10-05,66462.45147265431,0.0,42489.57692507877,543.8376659235012,0.0,43033.41459100227,4531.41870875171,4299.334930672156,4437.798934777779,3984.5679101481464,3,2,0
state_only,2025-10-06,60140.58854065267,649.1522816666679,39526.3921131929,1193.5480215150665,3345.4348577916735,44065.374992499645,147.66020000000026,0.0,3984.5679101481464,3371.4302981851865,3,3,6
state_only,2025-10-07,62031.891973699785,603.2486890222219,39350.26865542672,289.0634871753898,3051.791263693443,42691.12340629555,397.09500549382904,60.23485888888683,3371.4302981851865,3849.3366182962945,3,3,5
state_only,2025-10-08,59559.94460417634,757.804791111109,37477.426159746254,296.6726195913696,3979.340908540544,41753.43968787817,859.9467544777134,0.0,3849.3366182962945,2982.4036231481496,3,3,6
state_only,2025-10-09,67270.2316365295,0.0,42523.37880696853,448.41142637859093,0.0,42971.79023334712,4306.518801687244,3546.169354999999,2982.4036231481496,2890.710754925929,3,3,0
state_only,2025-10-10,31212.879835349377,172.5698709666677,17362.10763977177,78.78887838203747,663.9136973398041,18104.810215493613,740.3023833333334,18352.087405966668,2890.710754925929,3092.4779627037037,3,2,2
state_only,2025-10-11,31153.806004650207,0.0,17210.957690049952,6.904770089022351e-13,0.0,17210.957690049952,600.1263522222227,13661.801984238682,3092.4779627037037,3027.407648592596,3,0,0
state_only,2025-10-12,62544.841049747105,20.929933333333338,39543.77945084629,579.204631933887,98.03580773333336,40221.01989051351,422.76426923868166,0.0,3027.407648592596,2778.808824444447,3,3,1
state_only,2025-10-13,64997.315980823034,965.9456499999992,40630.5015880718,83.63953464316695,5003.038039899996,45717.179162614964,3413.664508875161,1596.5643411111125,2778.808824444447,2714.0498346666677,3,2,7
state_only,2025-10-14,68809.99317576295,1411.1804766666642,43132.70708217919,88.89448807491272,7255.336483624987,50476.938053879094,4052.267260843621,1511.988294444445,2714.0498346666677,2669.106958888889,3,2,7
state_only,2025-10-15,71052.07447831893,344.21727518888946,44272.948036703565,140.3885081009696,1723.0370435284472,46136.37358833299,4811.898173456789,819.6892127777758,2669.106958888889,2497.3699878148186,3,3,4
state_only,2025-10-16,68063.57151127387,945.0806600000001,42726.19325069057,411.80238070674875,4839.399128533333,47977.394759930656,1659.6304766392323,235.96167666666688,2497.3699878148186,2532.229501783952,3,3,6
state_only,2025-10-17,30175.341374723932,369.5876664222231,16473.18211800134,320.4453997183963,1410.773393375648,18204.400911095385,18.764356666666686,11872.125383333332,2532.229501783952,2395.909483962962,3,1,4
state_only,2025-10-18,32250.626587972554,313.75269055556294,17929.985863923863,23.487251567097584,1265.9225315131357,19219.395647004098,1260.9042455555564,12061.329233333332,2395.909483962962,2792.4429772962953,3,1,5
state_only,2025-10-19,68813.67856091564,470.3860721499972,43347.38269178523,171.0773372664159,2357.3314460786523,45875.791475130296,1705.4285945884703,22.484611666665387,2792.4429772962953,2353.073083851851,3,2,5
state_only,2025-10-20,72529.99363689299,0.0,45858.7220628714,173.85707171229362,0.0,46032.57913458369,3892.1031862688583,246.5698488888883,2353.073083851851,2218.2614580740737,3,2,0
state_only,2025-10-21,73466.34910167592,1042.5159793444425,46013.63077477026,433.3900706537639,5144.990336537545,51592.01118196156,3618.422747153634,0.0,2218.2614580740737,2523.36177674691,3,3,8
state_only,2025-10-22,69009.02159879974,503.3470594499993,43286.208843402856,352.7617604147951,2436.7467159939465,46075.7173198116,468.0750185459577,0.0,2523.36177674691,1920.3538827777795,3,3,5
state_only,2025-10-23,75538.96945671357,0.0,48007.35275790573,1318.6280804686194,0.0,49325.98083837435,5648.564381008229,2544.989327537719,1920.3538827777795,2314.592357740744,3,3,0
state_only,2025-10-24,31606.35308302619,292.39216944444445,17048.725695499626,153.89584756499215,1387.487809690278,18590.1093527549,58.06013666666695,10930.700566666666,2314.592357740744,1805.2335245555573,3,2,4
state_only,2025-10-25,32361.69708135171,2.497522777777654,17434.231828519914,112.423470993542,14.506861054721501,17561.162160568176,253.85952775034397,9530.843083333331,1805.2335245555573,1947.948662925927,3,2,1
state_only,2025-10-26,71104.4574377144,0.0,44913.65604551489,848.7094948329161,0.0,45762.365540347804,1682.1011973662507,679.9907141289455,1947.948662925927,2377.5097825925914,3,3,0
state_only,2025-10-27,67579.34117471235,19.744933333333393,43498.33730585242,937.8770138826436,92.48526773333361,44528.6995874684,377.3030819135737,0.0,2377.5097825925914,2123.5625297777765,3,3,1
state_only,2025-10-28,69906.53950908477,0.0,46282.05714808376,2212.7116188610507,0.0,48494.76876694481,181.43849,0.0,2123.5625297777765,2237.750991925925,3,3,0
state_only,2025-10-29,74900.28572446913,325.03830641666684,46550.171446221946,296.27155713463156,1600.4589289755424,48446.901932332126,2309.5227484567795,0.0,2237.750991925925,1458.0641674814797,3,3,5
state_only,2025-10-30,69132.62222192613,3.641833333333352,44777.48590629493,1810.5160977643086,17.058347333333423,46605.060351392574,228.35627450617028,0.0,1458.0641674814797,1686.029908925925,3,3,1
state_only,2025-10-31,33378.11713367325,237.84385166666567,18021.079881831294,67.64316754714513,1172.042818499163,19260.765867877602,748.9423944444445,5879.566800000003,1686.029908925925,1627.4403954444444,3,2,5
state_only,2025-11-01,33170.52307412099,93.75904666666608,17782.360605735972,135.95666463017986,545.20241726333,18463.51968762948,201.41082009602206,7082.824433333333,1627.4403954444444,1921.8940304074106,3,2,2
state_only,2025-11-02,73005.73324270232,1118.4219859555517,45727.3107052583,450.75305990288825,5531.327823420489,51709.39158858168,1452.8489182716073,0.0,1921.8940304074106,1537.6015753333336,3,2,8
state_only,2025-11-03,77153.86005289423,0.0,47951.00010853699,410.83691805222264,0.0,48361.83702658921,2631.690475315506,530.70245,1537.6015753333336,1878.508414111109,3,3,0
state_only,2025-11-04,71503.74365609135,33.599550000000136,45113.32695335763,725.4115514005887,155.817178033334,45994.55568279156,225.74484061727833,0.0,1878.508414111109,1433.0992449999997,3,3,2
state_only,2025-11-05,79267.04447138942,60.714614766667,49244.86127870108,160.78715593394546,128.27140976496736,49533.91984439999,4872.95269252401,555.7066865226312,1433.0992449999997,1288.8822023333335,3,3,3
state_only,2025-11-06,74559.38946270836,1509.4832591888887,46177.10237582567,304.8674872637763,6899.3663862918265,53381.336249381275,404.82021000000145,0.0,1288.8822023333335,1231.2183870000001,3,3,20
state_only,2025-11-07,33667.57558250946,358.10358833333265,17868.61956882235,383.08689694462026,2084.9007996841624,20336.60726545113,24.555639999999585,7227.335758641978,1231.2183870000001,1290.5254602962962,3,2,4
state_only,2025-11-08,33450.91638248477,0.0,17623.736096676454,113.445079562669,0.0,17737.181176239123,73.34450920439141,6230.958044526744,1290.5254602962962,1326.4128491481488,3,1,0
state_only,2025-11-09,76835.90223393662,102.36167126666658,48016.08915430204,441.2898042629102,563.8683893862659,49021.24734795122,720.0767287448583,461.2344166666669,1326.4128491481488,1313.267286518519,3,3,4
state_only,2025-11-10,78562.90660075952,1039.0022303444405,49123.58925940274,570.8005129083914,5092.647191873659,54787.03696418479,1251.4660995953286,0.0,1313.267286518519,1303.8849053333333,3,3,15
state_only,2025-11-11,77581.72583532009,132.0216211999993,48811.929199526334,599.6129772411956,444.01079407669573,49855.55297084423,1745.9971014609052,426.71609999999976,1303.8849053333333,1204.1837157777777,3,3,8
state_only,2025-11-12,76643.54183028649,575.7608890166646,47729.880813142554,399.36497111196024,2911.614334115239,51040.860118369754,1677.228252496569,0.0,1204.1837157777777,1269.349103148148,3,3,8
state_only,2025-11-13,76145.80497477934,156.93409096666667,50445.965284516,3025.7181404289026,885.5312204670673,54357.21464541197,207.8915116666667,0.0,1269.349103148148,1305.553815,3,3,6
state_only,2025-11-14,34176.88962669094,117.16511166666217,18289.483439364958,195.77427068400047,669.8277392708063,19155.085449319766,33.71201166666674,3180.6119000000003,1305.553815,1433.7968229999997,3,2,3
state_only,2025-11-15,35001.744188786826,119.29757110000008,18559.506440513578,164.16235056542965,602.8736334044644,19326.542424483472,424.2853074485589,3192.4232679012357,1433.7968229999997,1297.536585,3,3,5
