date,alpha,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_cost,solver,max_plan_audit,plan_mutual_count
2025-03-22,1.0,1569.8333724000017,1989.4346450793637,30837.701445714283,0.0,12483.50242527358,0.0,12483.50242527358,297.84454297119436,11457.83341693122,14858.85582666901,11658.032074190476,12261.68047472243,MILP,4.042198674546348e-12,0
2025-03-23,0.0,1989.4346450793637,1650.1829116253953,67031.98451039859,0.0,41196.75218648715,0.0,41196.75218648715,2633.530017436803,2081.0012887254516,20279.261303569663,16731.528216,41430.99215040011,LP,9.094947017729282e-13,0
2025-03-23,0.25,1989.4346450793637,1650.1829116253953,67031.98451039859,0.0,41143.552881497526,0.0,41143.552881497526,2633.5300174368035,2081.0012887254516,20279.261303569663,16731.528216,41377.792845410484,LP,9.094947017729282e-13,0
2025-03-23,0.5,1989.4346450793637,1650.1829116253953,67031.98451039859,0.0,41112.330360766944,0.0,41112.330360766944,2633.530017436804,2081.0012887254516,20279.261303569663,16731.528216,41346.5703246799,LP,9.094947017729282e-13,0
2025-03-23,0.75,1989.4346450793637,1650.1829116253934,67031.98451039859,0.0,41118.30622266248,0.0,41118.30622266248,2635.1008889594377,2081.0012887254516,20270.993558713693,16724.83134266667,41352.54618657545,LP,9.094947017729282e-13,0
2025-03-23,1.0,1989.4346450793637,1729.3996605957655,67031.98451039859,0.0,41019.631493614484,0.0,41019.631493614484,2539.0899337507367,2081.0012887254516,20401.07714363668,16758.90397238095,41199.1754115229,LP,9.094947017729282e-13,0
2025-03-24,0.0,1650.1829116253953,1885.0538714412746,66817.82026883363,0.0,41035.15224380755,0.0,41035.15224380755,2235.3226370041198,2411.582963175781,20847.54590255849,16675.12831723809,40872.91806420172,LP,1.0231815394945443e-12,0
2025-03-24,0.25,1650.1829116253953,1885.0538714412746,66817.82026883363,0.0,40999.7762689715,0.0,40999.7762689715,2235.322637004119,2411.582963175781,20847.54590255849,16675.12831723809,40837.54208936568,LP,1.0231815394945443e-12,0
2025-03-24,0.5,1650.1829116253953,1885.0538714412746,66817.82026883363,0.0,40989.02891102831,0.0,40989.02891102831,2237.348981530867,2411.582963175781,20836.880931365075,16666.489690571423,40826.79473142249,LP,1.0231815394945443e-12,0
2025-03-24,0.75,1650.1829116253953,1885.0538714412746,66817.82026883363,0.0,41001.5889692286,0.0,41001.5889692286,2237.3489815308667,2411.582963175781,20836.880931365075,16666.489690571423,40839.354789622776,LP,1.0231815394945443e-12,0
2025-03-24,1.0,1650.1829116253953,1866.7405394433868,66817.82026883363,0.0,41000.957005228534,0.0,41000.957005228534,2235.3226370041184,2411.582963175781,20934.29326465373,16761.875679333334,40851.37253078361,LP,8.810729923425242e-13,0
2025-03-25,0.0,1885.0538714412746,1469.2857012253971,66391.82330939682,0.0,40811.65549436721,0.0,40811.65549436721,1047.273581590833,850.5160048618377,20621.5808393251,17077.67183304762,41100.26019015724,LP,8.668621376273222e-13,0
2025-03-25,0.25,1885.0538714412746,1469.2857012253971,66391.82330939682,0.0,40741.39951007214,0.0,40741.39951007214,1047.2735815908338,850.5160048618377,20621.5808393251,17077.67183304762,41030.00420586217,LP,8.668621376273222e-13,0
2025-03-25,0.5,1885.0538714412746,1469.2857012253971,66391.82330939682,0.0,40728.5661767388,0.0,40728.5661767388,1042.1440555743723,850.5160048618377,20648.578344674894,17099.539812380954,41017.17087252883,LP,8.668621376273222e-13,0
2025-03-25,0.75,1885.0538714412746,1558.968350190477,66391.82330939682,0.0,40732.998344183354,0.0,40732.998344183354,949.1494302410387,850.5160048618377,20713.211193436797,17071.178035809528,40959.34999734924,LP,8.668621376273222e-13,0
2025-03-25,1.0,1885.0538714412746,1579.2513878444447,66391.82330939682,0.0,40729.02104401625,0.0,40729.02104401625,932.3133151934167,850.5160048618377,20705.74477848442,17046.875505809527,40941.29326462533,LP,9.094947017729282e-13,0
2025-03-26,0.0,1469.2857012253971,1774.2231177439148,67586.11293303469,0.0,40914.2734496886,0.0,40914.2734496886,4862.196942828926,3089.5519088759606,19828.239683139327,15786.43046847619,40706.62631591031,LP,8.384404281969182e-13,0
2025-03-26,0.25,1469.2857012253971,1774.2231177439148,67586.11293303469,0.0,40886.17916444448,0.0,40886.17916444448,4864.670070400943,3089.5519088759606,19815.223222233977,15775.887135142857,40678.532030666196,LP,8.384404281969182e-13,0
2025-03-26,0.5,1469.2857012253971,1774.2231177439148,67586.11293303469,0.0,40900.48146558629,0.0,40900.48146558629,4864.670070400944,3089.5519088759606,19815.223222233977,15775.887135142857,40692.834331808,LP,8.384404281969182e-13,0
2025-03-26,0.75,1469.2857012253971,1774.2231177439153,67586.11293303469,0.0,40901.233028051625,0.0,40901.233028051625,4864.670070400944,3089.5519088759606,19815.223222233977,15775.887135142857,40693.58589427334,LP,8.384404281969182e-13,0
2025-03-26,1.0,1469.2857012253971,1881.1692912687822,67586.11293303469,0.0,40923.70031714814,0.0,40923.70031714814,4748.4999687607315,3089.5519088759606,19920.057672064664,15764.551483333333,40643.228186508095,LP,9.094947017729282e-13,0
2025-03-27,0.0,1774.2231177439148,1597.7826106190496,66482.48514890064,0.0,40436.4669567092,0.0,40436.4669567092,2605.926946974719,1480.5011698248093,20199.28467638683,16520.217044285713,40558.171097235936,LP,8.810729923425242e-13,0
2025-03-27,0.25,1774.2231177439148,1597.7826106190496,66482.48514890064,0.0,40421.43109588737,0.0,40421.43109588737,2605.9269469747205,1480.5011698248093,20199.28467638683,16520.217044285713,40543.135236414106,LP,8.810729923425242e-13,0
2025-03-27,0.5,1774.2231177439148,1597.7826106190496,66482.48514890064,0.0,40402.521923552755,0.0,40402.521923552755,2601.444937674309,1480.5011698248093,20222.874199020574,16539.324557619046,40524.22606407949,LP,8.810729923425242e-13,0
2025-03-27,0.75,1774.2231177439148,1597.7826106190496,66482.48514890064,0.0,40402.521923552755,0.0,40402.521923552755,2601.444937674309,1480.5011698248093,20222.874199020574,16539.324557619046,40524.22606407949,LP,8.810729923425242e-13,0
2025-03-27,1.0,1774.2231177439148,1611.2393100243444,66482.48514890064,0.0,40413.488715067855,0.0,40413.488715067855,2590.569921355669,1480.5011698248093,20216.368866672547,16521.944208952376,40525.91076917274,LP,8.810729923425242e-13,0
2025-03-28,0.0,1597.7826106190496,1799.2029681269807,29650.048268225746,0.0,11888.688456600692,0.0,11888.688456600692,408.34884371428655,15418.633803369783,14841.61333009406,11840.428475619048,11784.495468089968,MILP,7.958078640513122e-13,0
2025-03-28,0.25,1597.7826106190496,1799.2029681269807,29650.048268225746,0.0,11917.30184124335,0.0,11917.30184124335,369.6378170476196,15457.344830036449,14841.61333009406,11840.428475619048,11813.108852732626,MILP,2.7487345732879476e-11,0
2025-03-28,0.5,1597.7826106190496,1799.2029681269807,29650.048268225746,0.0,11913.274263317584,0.0,11913.274263317584,372.0361903809529,15457.65023223398,14827.382932563196,11828.901853619047,11809.08127480686,MILP,7.958078640513122e-13,0
2025-03-28,0.75,1597.7826106190496,1799.2029681269807,29650.048268225746,0.0,11913.274263317584,0.0,11913.274263317584,372.0361903809529,15457.65023223398,14827.382932563196,11828.901853619047,11809.08127480686,MILP,7.958078640513122e-13,0
2025-03-28,1.0,1597.7826106190496,1799.2029681269807,29650.048268225746,0.0,11913.274263317584,0.0,11913.274263317584,372.0361903809529,15457.65023223398,14827.382932563196,11828.901853619047,11809.08127480686,MILP,7.958078640513122e-13,0
2025-03-29,0.0,1799.2029681269807,1740.2499237111176,29274.008878925342,0.0,11792.111067254913,0.0,11792.111067254913,43.437699047618935,18891.901730464433,14129.042137127573,11497.581871047618,11821.987180567026,MILP,2.6716406864579767e-12,0
2025-03-29,0.25,1799.2029681269807,1740.249923711114,29274.00887892534,0.0,11817.444400588243,0.0,11817.444400588243,73.63971238095223,18859.389241287477,14141.202536304529,11507.431794380955,11847.320513900358,MILP,4.251887730788439e-12,0
2025-03-29,0.5,1799.2029681269807,1740.2499237111176,29274.008878925342,0.0,11818.183225285078,0.0,11818.183225285078,82.11608238095232,18850.912871287477,14141.202536304529,11507.431794380951,11848.059338597192,MILP,2.0236257114447654e-12,0
2025-03-29,0.75,1799.2029681269807,1740.2499237111176,29274.008878925342,0.0,11824.4514325611,0.0,11824.4514325611,82.11608238095232,18850.912871287477,14141.202536304529,11507.431794380951,11854.327545873213,MILP,2.13478617499479e-12,0
2025-03-29,1.0,1799.2029681269807,1740.249923711114,29274.00887892534,0.0,11852.696703233045,0.0,11852.696703233045,84.58322571428573,18848.445727954146,14141.202536304527,11507.431794380955,11882.57281654516,MILP,1.8189894035458565e-12,0
2025-03-30,0.0,1740.2499237111176,1775.9735799597856,62954.99777091473,0.0,37799.48224111799,0.0,37799.48224111799,1414.3301878142317,2281.559544516159,20428.089726108155,16514.60138752381,37775.30359980477,LP,8.952838470577262e-13,0
2025-03-30,0.25,1740.2499237111176,1775.9735799597856,62954.99777091473,0.0,37703.79860944264,0.0,37703.79860944264,1425.4035203209892,2262.521729145204,20470.008056972354,16548.55523552381,37679.61996812942,LP,9.094947017729282e-13,0
2025-03-30,0.5,1740.2499237111176,1775.9735799597856,62954.99777091473,0.0,37754.51324488157,0.0,37754.51324488157,1429.1710736543225,2253.367654388001,20498.358169729556,16571.518826857144,37730.33460356835,LP,9.094947017729282e-13,0
2025-03-30,0.75,1740.2499237111176,1791.3634972730142,62954.99777091473,0.0,37759.44785451064,0.0,37759.44785451064,1410.200401178132,2253.367654388001,20525.30420601527,16579.494190666668,37724.85294203059,LP,9.094947017729282e-13,0
2025-03-30,1.0,1740.2499237111176,1780.7882649354524,62954.997770914735,0.0,37729.31707434591,0.0,37729.31707434591,1382.0085110499756,2281.559544516159,20575.397411824793,16629.58739647619,37701.87973688322,LP,8.952838470577262e-13,0
2025-03-31,0.0,1775.9735799597856,1643.7407740444448,62047.91122869724,71.53366256760819,37837.27684379407,478.52443574601506,38315.80127954009,670.0068626337454,946.1190166666672,19320.731862920635,15768.802334289534,38406.332321326925,LP,8.526512829121202e-13,0
2025-03-31,0.25,1775.9735799597856,1643.7407740444448,62047.91122869724,71.53366256760819,37789.36394756464,478.52443574601506,38267.88838331065,668.3175046090541,946.1190166666672,19329.623220945326,15776.004334289533,38358.41942509749,LP,8.526512829121202e-13,0
2025-03-31,0.5,1775.9735799597856,1643.7407740444448,62047.91122869724,71.53366256760819,37742.24365723874,478.52443574601506,38220.76809298475,668.3175046090539,946.1190166666672,19329.623220945326,15776.004334289533,38311.29913477159,LP,8.526512829121202e-13,0
2025-03-31,0.75,1775.9735799597856,1643.7407740444448,62047.91122869724,74.68738236284628,37765.526225883186,499.62124431626023,38265.14747019945,668.317504609052,946.1190166666672,19346.221746183426,15789.44913973239,38355.67851198629,LP,8.526512829121202e-13,0
2025-03-31,1.0,1775.9735799597856,1643.7407740444448,62047.91122869724,60.202127873324685,37797.70873786001,402.72213440860554,38200.43087226861,668.317504609052,946.1190166666672,19269.983564659615,15727.696212698103,38290.96191405545,LP,8.526512829121202e-13,0
2025-04-01,0.0,1643.7407740444448,1551.8288080444445,62763.392850317454,1005.9577415409585,38894.24345506571,6600.075961024257,45494.319416089966,34.18180399999994,0.0,18994.93705574603,15468.619784554283,45558.271589697826,LP,8.810729923425242e-13,0
2025-04-01,0.25,1643.7407740444448,1551.8288080444445,62763.392850317454,1031.3483557580994,38953.44884000608,6764.87374260061,45718.322582606685,64.32772533333343,0.0,18969.909123555553,15448.34715948,45782.274756214545,LP,8.810729923425242e-13,0
2025-04-01,0.5,1643.7407740444448,1551.8288080444445,62763.392850317454,1040.0041341047654,38997.02164288596,6821.054071959646,45818.0757148456,71.36072533333333,0.0,18978.450062222222,15455.265319799999,45882.027888453464,LP,8.810729923425242e-13,0
2025-04-01,0.75,1643.7407740444448,1551.8288080444445,62763.392850317454,1044.6442230857197,38978.236327086335,6851.17056949053,45829.40689657686,73.94339533333346,0.0,18989.2785831746,15464.036421771425,45893.35907018472,LP,8.810729923425242e-13,0
2025-04-01,1.0,1643.7407740444448,1551.8288080444445,62763.392850317454,1036.4843009028577,39036.267359297446,6798.208594562663,45834.47595386011,73.94339533333346,0.0,18946.33162431746,15429.249385097142,45898.42812746797,LP,8.810729923425242e-13,0
2025-04-02,0.0,1551.8288080444445,1645.0291104888868,63561.43246626454,1281.9359163971471,38722.25387227586,6847.589353002254,45569.84322527812,247.9331302657242,0.0,21453.787264189297,17293.68741179333,45505.06080180258,LP,8.242295734817162e-13,0
2025-04-02,0.25,1551.8288080444445,1645.0291104888868,63561.432466264545,1282.5532739257192,38657.19398875686,6850.924627050365,45508.11861580723,243.1525335990577,0.0,21482.197549427394,17316.699742836186,45443.33619233169,LP,9.094947017729282e-13,0
2025-04-02,0.5,1551.8288080444445,1645.0291104888868,63561.432466264545,1273.7528776190486,38692.98483001665,6803.380486003577,45496.36531602022,233.6369370311532,0.0,21485.961761328632,17319.74875447619,45431.582892544684,LP,9.094947017729282e-13,0
2025-04-02,0.75,1551.8288080444445,1653.3071889068772,63561.432466264545,1273.7528776190486,38752.233392221155,6803.380486003577,45555.61387822473,222.10241112874124,0.0,21507.457841992946,17329.710309238093,45485.07746074302,LP,9.094947017729282e-13,0
2025-04-02,1.0,1551.8288080444445,1648.3086000444457,63561.432466264545,1273.7528776190486,38762.007281937586,6803.380486003577,45565.38776794117,222.10241112874127,0.0,21531.135368183423,17353.38783542857,45498.325810219496,LP,8.242295734817162e-13,0
2025-04-03,0.0,1645.0291104888868,1610.4880169470912,64813.439624604354,0.0,39576.09913053233,0.0,39576.09913053233,2817.542370787773,2141.030166666667,21170.65160353087,17179.31478304762,39599.86400735823,LP,9.85878045867139e-13,0
2025-04-03,0.25,1645.0291104888868,1610.4880169470912,64813.439624604354,0.0,39501.10369813088,0.0,39501.10369813088,2814.1924307466197,2141.030166666667,21188.282866905356,17193.596106380955,39524.868574956774,LP,9.85878045867139e-13,0
2025-04-03,0.5,1645.0291104888868,1610.4880169470912,64813.439624604354,0.0,39526.8314337386,0.0,39526.8314337386,2822.225328935923,2141.030166666667,21146.00445538272,17159.35059304762,39550.59631056449,LP,9.85878045867139e-13,0
2025-04-03,0.75,1645.0291104888868,1696.4443033174616,64813.439624604354,0.0,39627.16118195384,0.0,39627.16118195384,2730.864593221634,2141.030166666667,21219.689076335104,17141.674478285717,39591.78662952191,LP,9.85878045867139e-13,0
2025-04-03,1.0,1645.0291104888868,1696.4443033174616,64813.439624604354,0.0,39535.77647358247,0.0,39535.77647358247,2731.8246574579643,2141.030166666667,21214.636106670205,17137.581572857147,39500.40192115054,LP,9.85878045867139e-13,0
2025-04-04,0.0,1610.4880169470912,1816.2198472994714,28691.385205389768,0.0,11304.75651573419,0.0,11304.75651573419,540.7861719999994,18844.839473566142,14156.835065823627,11281.877755999998,11201.159738230674,MILP,1.8189894035458565e-12,0
2025-04-04,0.25,1610.4880169470912,1816.2198472994714,28691.385205389768,0.0,11277.666351195761,0.0,11277.666351195761,578.4701913333328,18807.15545423281,14156.835065823627,11281.877755999998,11174.069573692244,MILP,1.8701484805205837e-11,0
2025-04-04,0.5,1610.4880169470912,1816.2198472994714,28691.385205389768,0.0,11282.364090151978,0.0,11282.364090151978,591.2646159999991,18794.361029566142,14156.835065823627,11281.877755999998,11178.76731264846,MILP,1.5916157281026244e-12,0
2025-04-04,0.75,1610.4880169470912,1816.2198472994714,28691.385205389768,0.0,11283.281527752626,0.0,11283.281527752626,591.2646159999991,18793.36781246326,14162.062524259842,11286.111997333332,11179.68475024911,MILP,6.423306331271306e-12,0
2025-04-04,1.0,1610.4880169470912,1816.2198472994714,28691.385205389768,0.0,11283.281527752626,0.0,11283.281527752626,591.2646159999991,18793.36781246326,14162.062524259842,11286.111997333332,11179.68475024911,MILP,2.021099337273174e-12,0
2025-04-05,0.0,1816.2198472994714,1543.296263577776,28299.807867057025,0.0,11381.97304898311,0.0,11381.97304898311,380.7227442857137,13550.223650431511,13528.303759768367,11203.557270761903,11523.340812838596,MILP,1.8758328224066645e-12,0
2025-04-05,0.25,1816.2198472994714,1543.296263577776,28299.807867057025,0.0,11386.613211239224,0.0,11386.613211239224,380.7227442857137,13551.69158042328,13520.577812443265,11197.29925342857,11527.98097509471,MILP,4.547473508864642e-12,0
2025-04-05,0.5,1816.2198472994714,1543.2962635777742,28299.80786705702,0.0,11422.139715649777,0.0,11422.139715649777,291.5192522857136,13645.194016801881,13497.951789397997,11178.972174761904,11563.507479505262,MILP,8.121503469737945e-12,0
2025-04-05,0.75,1816.2198472994714,1543.2962635777742,28299.80786705702,0.0,11422.139715649777,0.0,11422.139715649777,291.5192522857136,13645.194016801881,13497.951789397997,11178.972174761904,11563.507479505262,MILP,2.0614976392607787e-10,0
2025-04-05,1.0,1816.2198472994714,1543.2962635777742,28299.80786705702,0.0,11422.139715649777,0.0,11422.139715649777,291.5192522857136,13645.194016801881,13497.951789397997,11178.972174761904,11563.507479505262,MILP,5.95719029661268e-11,0
2025-04-06,0.0,1543.296263577776,1596.474250273019,64370.04692005602,0.0,38789.836616847424,0.0,38789.836616847424,2796.502696587888,3178.8795434967656,20719.62223831041,16735.03382500571,38753.66930424498,LP,9.094947017729282e-13,0
2025-04-06,0.25,1543.296263577776,1596.474250273019,64370.04692005602,0.0,38798.595682193,0.0,38798.595682193,2796.502696587887,3178.8795434967656,20719.62223831041,16735.03382500571,38762.428369590554,LP,9.094947017729282e-13,0
2025-04-06,0.5,1543.296263577776,1596.474250273019,64373.2838364903,0.0,38763.23868941497,0.0,38763.23868941497,2809.640765507351,3161.8431412110463,20757.176184629054,16765.45252152381,38727.07137681252,LP,9.094947017729282e-13,0
2025-04-06,0.75,1543.296263577776,1723.6331859068798,64373.2838364903,0.0,38713.21117921768,0.0,38713.21117921768,2669.3670179835385,3161.8431412110463,20893.127265962386,16761.129855333333,38590.56076973494,LP,9.094947017729282e-13,0
2025-04-06,1.0,1543.296263577776,1723.6331859068785,64373.2838364903,0.0,38727.49545738636,0.0,38727.49545738636,2680.4548056272774,3161.8431412110463,20834.770488890077,16713.860865904764,38604.84504790362,LP,9.094947017729282e-13,0
2025-04-07,0.0,1596.474250273019,1740.5289415396837,63718.392425201644,0.0,37968.03464186534,0.0,37968.03464186534,3997.170714706657,2562.9335666666666,19925.89283344737,16010.323972952381,37870.575250796515,LP,9.094947017729282e-13,0
2025-04-07,0.25,1596.474250273019,1740.5289415396837,63718.392425201644,0.0,38007.50508015143,0.0,38007.50508015143,3997.170714706654,2562.9335666666666,19925.892833447375,16010.323972952381,37910.0456890826,LP,9.094947017729282e-13,0
2025-04-07,0.5,1596.474250273019,1740.5289415396837,63718.392425201644,0.0,38078.678694559814,0.0,38078.678694559814,4004.110594724292,2562.9335666666666,19889.367149144022,15980.738168666667,37981.21930349099,LP,9.094947017729282e-13,0
2025-04-07,0.75,1596.474250273019,1765.8969428825403,63736.18708262669,0.0,38127.90280733722,0.0,38127.90280733722,3981.39142252676,2562.9335666666666,19982.433614480884,16033.290804380951,38013.28083765489,LP,9.094947017729282e-13,0
2025-04-07,1.0,1596.474250273019,1765.8969428825403,63736.18708262669,0.0,38129.53101600359,0.0,38129.53101600359,3981.39142252676,2562.9335666666666,19982.433614480884,16033.290804380953,38014.90904632126,LP,9.094947017729282e-13,0
2025-04-08,0.0,1740.5289415396837,1281.88072045291,63213.5260131405,206.03938428570848,37526.25696197908,1189.403840063772,38715.66080204285,3208.246419920047,2294.506414203409,20928.433397969427,17364.814451333335,39026.03923280266,LP,1.0231815394945443e-12,0
2025-04-08,0.25,1740.5289415396837,1281.88072045291,63213.5260131405,206.03938428570848,37504.43946154683,1189.403840063772,38693.84330161061,3174.462184110521,2328.290650012933,20928.433397969427,17364.814451333335,39004.22173237042,LP,1.0231815394945443e-12,0
2025-04-08,0.5,1740.5289415396837,1281.88072045291,63213.5260131405,206.03938428570848,37439.68946154683,1189.403840063772,38629.09330161061,3174.4621841105222,2328.290650012933,20928.433397969427,17364.814451333335,38939.47173237042,LP,1.0231815394945443e-12,0
2025-04-08,0.75,1740.5289415396837,1281.88072045291,63229.6584884609,273.259410476184,37472.96530448465,1522.4790698375778,38995.44437432223,3174.354741419168,2413.1984148571414,20920.81328932745,17358.642163333338,39305.82280508204,LP,1.0231815394945443e-12,0
2025-04-08,1.0,1740.5289415396837,1281.88072045291,63229.6584884609,273.2594104761857,37515.90322496545,1522.4790698375893,39038.382294803036,3174.354741419168,2413.1984148571414,20920.81328932745,17358.642163333334,39348.760725562846,LP,1.0231815394945443e-12,0
2025-04-09,0.0,1281.88072045291,1332.9441680000002,62688.66952788242,935.971672833335,37513.82407772967,6132.138752393831,43645.9628301235,568.3090618553839,0.0,20400.336944217514,16478.315822023807,43610.7472426692,LP,8.668621376273222e-13,0
2025-04-09,0.25,1281.88072045291,1332.9441680000002,62688.66952788242,935.971672833335,37563.41812064232,6132.138752393831,43695.556873036156,568.3090618553814,0.0,20400.336944217514,16478.315822023807,43660.34128558185,LP,9.094947017729282e-13,0
2025-04-09,0.5,1281.88072045291,1332.9441680000002,62688.66952788242,935.971672833335,37599.658716386446,6132.138752393831,43731.79746878028,565.6007191311038,0.0,20414.591379608457,16489.861914690475,43696.581881325976,LP,8.668621376273222e-13,0
2025-04-09,0.75,1281.88072045291,1332.9441680000002,62688.66952788242,939.7379446666654,37586.43322688461,6156.165683554563,43742.59891043918,565.6007191311018,0.0,20434.413862941794,16505.918126190478,43707.383322984875,LP,8.668621376273222e-13,0
2025-04-09,1.0,1281.88072045291,1332.9441680000002,62688.66952788242,949.2634435352389,37668.23882897985,6216.933603586627,43885.172432566476,566.498620572605,0.0,20479.82227045267,16542.698936274282,43849.956845112174,LP,9.094947017729282e-13,0
2025-04-10,0.0,1332.9441680000002,1620.0729948296346,63783.03053112992,0.0,38026.508655241974,0.0,38026.508655241974,3440.291664460904,1561.0237150205762,21382.42793421987,17061.35068257143,37830.622370813646,LP,9.094947017729282e-13,0
2025-04-10,0.25,1332.9441680000002,1620.0729948296346,63783.03053112992,0.0,38064.55661047033,0.0,38064.55661047033,3274.5680477942383,1726.7473316872426,21382.42793421987,17061.35068257143,37868.670326042,LP,9.094947017729282e-13,0
2025-04-10,0.5,1332.9441680000002,1620.0729948296346,63783.03053112992,0.0,37957.223277136996,0.0,37957.223277136996,3276.451238814814,1726.7473316872426,21372.516402532627,17053.32234190476,37761.33699270867,LP,9.094947017729282e-13,0
2025-04-10,0.75,1332.9441680000002,1615.121783583071,63792.62524421987,0.0,37948.137668102594,0.0,37948.137668102594,3286.0459519047604,1726.7473316872426,21395.96950843739,17076.775447809523,37755.62922067245,LP,9.094947017729282e-13,0
2025-04-10,1.0,1332.9441680000002,1615.1217835830746,63792.62524421987,0.0,37939.13287913715,0.0,37939.13287913715,3286.0459519047604,1726.7473316872426,21395.96950843739,17076.775447809523,37746.624431706994,LP,9.094947017729282e-13,0
2025-04-11,0.0,1620.0729948296346,1615.62997875873,27892.466563359194,0.0,11214.040186373475,0.0,11214.040186373475,292.0771693909476,19687.85028129688,13683.619265623747,11087.730319619048,11216.245391316832,MILP,2.021099337273174e-12,0
2025-04-11,0.25,1620.0729948296346,1615.62997875873,27892.466563359194,0.0,11214.040186373475,0.0,11214.040186373475,292.0771693909476,19687.85028129688,13683.619265623747,11087.730319619048,11216.245391316832,MILP,2.021099337273174e-12,0
2025-04-11,0.5,1620.0729948296346,1615.62997875873,27892.466563359198,0.0,11198.180105039584,0.0,11198.180105039584,273.8692227242809,19706.05822796355,13683.619265623747,11087.730319619048,11200.385309982941,MILP,2.021099337273174e-12,0
2025-04-11,0.75,1620.0729948296346,1615.62997875873,27892.466563359194,0.0,11191.011643312762,0.0,11191.011643312762,273.8692227242809,19706.058227963546,13683.619265623747,11087.730319619048,11193.21684825612,MILP,4.661160346586257e-12,0
2025-04-11,1.0,1620.0729948296346,1615.62997875873,27892.466563359194,0.0,11092.42830997943,0.0,11092.42830997943,295.85906939094764,19684.068381296882,13683.619265623747,11087.730319619048,11094.633514922787,MILP,2.021099337273174e-12,0
2025-04-12,0.0,1615.62997875873,1855.9845699523812,28204.438014975894,0.0,10835.33891464789,0.0,10835.33891464789,315.7360923057051,16152.82498188712,13128.406624783069,10417.690234,10713.363616487315,MILP,1.5916157281026244e-12,0
2025-04-12,0.25,1615.62997875873,1855.9845699523812,28204.438014975894,0.0,10835.33891464789,0.0,10835.33891464789,315.7360923057051,16152.82498188712,13128.406624783069,10417.690234,10713.363616487315,MILP,2.2168933355715126e-12,0
2025-04-12,0.5,1615.62997875873,1855.9845699523812,28204.438014975894,0.0,10870.479471599197,0.0,10870.479471599197,298.71324897237145,16169.847825220453,13128.406624783069,10417.690234,10748.504173438623,MILP,2.2737367544323206e-12,0
2025-04-12,0.75,1615.62997875873,1855.9845699523812,28204.438014975894,0.0,10994.83891464789,0.0,10994.83891464789,306.5076189723714,16162.053455220455,13128.406624783069,10417.690234,10872.863616487315,MILP,1.5916157281026244e-12,0
2025-04-12,1.0,1615.62997875873,1855.9845699523812,28204.438014975894,0.0,11010.855997153241,0.0,11010.855997153241,306.5076189723714,16162.053455220455,13128.406624783069,10417.690234,10888.880698992667,MILP,3.069544618483633e-12,0
2025-04-13,0.0,1855.9845699523812,1695.880944231749,62519.82007409406,0.0,37778.15245430714,0.0,37778.15245430714,2693.522338143442,1847.4644380658424,20245.09514578954,16542.620331238093,37887.12368501661,LP,9.094947017729282e-13,0
2025-04-13,0.25,1855.9845699523812,1695.880944231749,62519.82007409406,0.0,37660.273326601186,0.0,37660.273326601186,2693.522338143444,1847.4644380658424,20245.095145789535,16542.620331238093,37769.24455731065,LP,9.094947017729282e-13,0
2025-04-13,0.5,1855.9845699523812,1695.880944231749,62519.82007409406,0.0,37658.7306406736,0.0,37658.7306406736,2693.522338143443,1847.4644380658424,20245.095145789535,16542.620331238093,37767.70187138307,LP,9.094947017729282e-13,0
2025-04-13,0.75,1855.9845699523812,1695.880944231749,62640.572098486766,0.0,37678.56966450601,0.0,37678.56966450601,2796.823193047618,1753.708185734272,20830.39736589536,17016.715129523807,37787.540895215476,LP,9.094947017729282e-13,0
2025-04-13,1.0,1855.9845699523812,1713.2123087798939,62640.572098486766,0.0,37672.84635974336,0.0,37672.84635974336,2778.4635702986484,1753.708185734272,20844.93102197766,17012.889162857144,37770.021354632525,LP,9.094947017729282e-13,0
2025-04-14,0.0,1695.880944231749,1587.6026374052924,62412.02949360375,0.0,36879.93559867118,0.0,36879.93559867118,3356.9170002904125,2834.3492333333334,19948.325979599053,16255.594519619046,36952.691853464385,LP,8.810729923425242e-13,0
2025-04-14,0.25,1695.880944231749,1587.6026374052924,62412.02949360375,0.0,36978.83007998787,0.0,36978.83007998787,3361.8072024632534,2834.3492333333334,19922.588073426214,16234.746815619046,37051.586334781074,LP,8.810729923425242e-13,0
2025-04-14,0.5,1695.880944231749,1587.6026374052924,62412.02949360375,0.0,37059.690595969194,0.0,37059.690595969194,3367.2445527183972,2834.3492333333334,19893.970440504403,16211.56653295238,37132.4468507624,LP,8.810729923425242e-13,0
2025-04-14,0.75,1695.880944231749,1587.6026374052924,62531.11941633744,0.0,37035.097827064834,0.0,37035.097827064834,3363.778621073482,2833.6151663445016,20542.864763490885,16737.170934571426,37107.85408185804,LP,1.0231815394945443e-12,0
2025-04-14,1.0,1695.880944231749,1675.6493674201063,62531.11941633744,0.0,37062.134858360434,0.0,37062.134858360434,3275.9116019306252,2833.6151663445016,20588.259301014696,16694.69845295238,37075.72921350431,LP,1.0231815394945443e-12,0
