load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,emergency_cost,total_cost,strategy,date,issue_hour,plan_version,ordinary_kwh,ordinary_cost,adjustment_cost
1004.28,99.55624999999999,10474.35324446666,10505.27521258366,34.357742352221635,0.0,99.55624999999999,904.72375,0.0,34.357742352221635,0.0,0.0,0.0,104,0.9862,0.0,926.122167757761,rolling_margin,2025-03-20,12,2,939.0814923522216,926.122167757761,0.0
1035.5736,62.48285,10505.27521258366,10547.41015458366,46.81660222222206,0.0,62.48285,973.09075,0.0,46.81660222222206,0.0,0.0,0.0,105,0.976,0.0,995.4295757688886,rolling_margin,2025-03-20,12,2,1019.907352222222,995.4295757688886,0.0
899.02445,26.021266666666666,10547.41015458366,10604.011339983661,62.890206000000035,0.0,26.021266666666666,873.0031833333334,0.0,62.890206000000035,0.0,0.0,0.0,106,1.0742,0.0,1005.3366788218668,rolling_margin,2025-03-20,12,2,935.8933893333334,1005.3366788218668,0.0
682.3533333333332,0.0,10604.011339983661,10678.430724883661,82.68820544444452,0.0,0.0,682.3533333333332,0.0,82.68820544444452,0.0,0.0,0.0,107,1.2313,0.0,941.9956466970777,rolling_margin,2025-03-20,12,2,765.0415387777778,941.9956466970777,0.0
697.9972833333333,0.0,10678.430724883661,10681.41631288366,3.317319999999995,0.0,0.0,697.9972833333333,0.0,3.317319999999995,0.0,0.0,0.0,108,1.2561,0.0,880.9212732469999,rolling_margin,2025-03-20,18,3,701.3146033333333,880.9212732469999,0.0
740.2377833333333,0.9295666666666667,10681.41631288366,10681.199723994772,0.0,0.19492999999999938,0.9295666666666667,739.1132866666666,0.0,0.0,0.0,0.0,0.0,109,1.2447,0.0,919.9743079139998,rolling_margin,2025-03-20,18,3,739.1132866666666,919.9743079139998,0.0
709.2416666666666,0.0,10681.199723994772,10710.886583994772,32.98539999999991,0.0,0.0,709.2416666666666,0.0,32.98539999999991,0.0,0.0,0.0,110,1.2545,0.0,931.1238551333331,rolling_margin,2025-03-20,18,3,742.2270666666665,931.1238551333331,0.0
714.4228166666667,0.0,10710.886583994772,10735.221863994771,27.039199999999937,0.0,0.0,714.4228166666667,0.0,27.039199999999937,0.0,0.0,0.0,111,1.2522,0.0,928.4587372699999,rolling_margin,2025-03-20,18,3,741.4620166666666,928.4587372699999,0.0
745.0410666666667,0.06673333333333333,10735.221863994771,10246.919527999997,0.0,439.47210239529767,0.06673333333333333,305.50223093803567,0.0,0.0,0.0,0.0,0.0,112,1.2881,0.0,393.5174236712837,rolling_margin,2025-03-20,18,3,305.50223093803567,393.5174236712837,0.0
763.2066666666666,0.0,10246.919527999997,9398.91212059259,0.0,763.2066666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,113,1.3466,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
746.7180333333333,0.0,9398.91212059259,8569.225416888887,0.0,746.7180333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114,1.3523,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
714.2603,0.0048,8569.225416888887,7775.6081946666645,0.0,714.2555,0.0048,-0.0,0.0,0.0,0.0,0.0,0.0,115,1.3445,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
699.4633333333333,0.0,7775.6081946666645,6998.426713185183,0.0,699.4633333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,116,1.3483,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
721.8114,0.0,6998.426713185183,6196.414046518516,0.0,721.8114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,117,1.349,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
728.4913499999999,0.00034999999999999994,6196.414046518516,5386.979602074072,0.0,728.4909999999999,0.00034999999999999994,-0.0,0.0,0.0,0.0,0.0,0.0,118,1.3473,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
726.3683333333333,0.0,5386.979602074072,4579.903676148147,0.0,726.3683333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,119,1.3482,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
764.3365166666667,0.0,4579.903676148147,3730.6408798518505,0.0,764.3365166666667,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,120,1.3513,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
753.9438166666666,0.0,3730.6408798518505,2892.925527999999,0.0,753.9438166666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,121,1.34,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
702.5616666666666,0.0,2892.925527999999,2112.3014539259248,0.0,702.5616666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,122,1.3489,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
709.3744833333333,0.0,2112.3014539259248,1324.1075835555544,0.0,709.3744833333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,123,1.3952,0.0,0.0,rolling_margin,2025-03-20,18,3,-0.0,-0.0,0.0
719.8359833333334,0.0,1324.1075835555544,1349.637049555554,28.366073333333134,0.0,0.0,719.8359833333334,0.0,28.366073333333134,0.0,0.0,0.0,124,1.2226,0.0,914.7518344806664,rolling_margin,2025-03-20,18,3,748.2020566666665,914.7518344806664,0.0
709.5416666666666,0.0,1349.637049555554,1393.691329555554,48.949199999999905,0.0,0.0,709.5416666666666,0.0,48.949199999999905,0.0,0.0,0.0,125,0.9332,0.0,707.8236767733332,rolling_margin,2025-03-20,18,3,758.4908666666665,707.8236767733332,0.0
715.0446833333333,0.0,1393.691329555554,1428.569997355554,38.75407533333339,0.0,0.0,715.0446833333333,0.0,38.75407533333339,0.0,0.0,0.0,126,0.9068,0.0,683.5447143589333,rolling_margin,2025-03-20,18,3,753.7987586666667,683.5447143589333,0.0
736.4505999999999,0.0,1428.569997355554,1433.3931681555541,5.359078666666733,0.0,0.0,736.4505999999999,0.0,5.359078666666733,0.0,0.0,0.0,127,0.9371,0.0,695.1498498785334,rolling_margin,2025-03-20,18,3,741.8096786666666,695.1498498785334,0.0
758.9333333333334,0.0,1433.3931681555541,1416.7438592666651,0.0,14.984378000000106,0.0,743.9489553333333,0.0,0.0,0.0,0.0,0.0,128,0.9371,0.0,697.1545660428667,rolling_margin,2025-03-20,18,3,743.9489553333333,697.1545660428667,0.0
754.3754666666666,0.0,1416.7438592666651,1422.5576570666651,6.4597753333333685,0.0,0.0,754.3754666666666,0.0,6.4597753333333685,0.0,0.0,0.0,129,0.9871,0.0,751.0204673782,rolling_margin,2025-03-20,18,3,760.835242,751.0204673782,0.0
666.9375333333332,0.0,1422.5576570666651,1436.6120948666653,15.61604200000022,0.0,0.0,666.9375333333332,0.0,15.61604200000022,0.0,0.0,0.0,130,0.7764,0.0,529.9345958888001,rolling_margin,2025-03-20,18,3,682.5535753333335,529.9345958888001,0.0
553.1566666666666,0.0,1436.6120948666653,1439.9804546666653,3.7426220000000967,0.0,0.0,553.1566666666666,0.0,3.7426220000000967,0.0,0.0,0.0,131,0.4209,0.0,234.39891059980002,rolling_margin,2025-03-20,18,3,556.8992886666667,234.39891059980002,0.0
538.9014666666667,0.0,1439.9804546666653,1448.5047128666654,9.471398000000022,0.0,0.0,538.9014666666667,0.0,9.471398000000022,0.0,0.0,0.0,132,0.3859,0.0,211.6170884748667,rolling_margin,2025-03-20,18,3,548.3728646666667,211.6170884748667,0.0
553.3285,0.0,1448.5047128666654,1464.4263380666655,17.690694666666673,0.0,0.0,553.3285,0.0,17.690694666666673,0.0,0.0,0.0,133,0.4368,0.0,249.4211842304,rolling_margin,2025-03-20,18,3,571.0191946666666,249.4211842304,0.0
542.64,0.0,1464.4263380666655,1486.7798882666655,24.837278000000083,0.0,0.0,542.64,0.0,24.837278000000083,0.0,0.0,0.0,134,0.4198,0.0,238.22696130440002,rolling_margin,2025-03-20,18,3,567.4772780000001,238.22696130440002,0.0
524.0220999999999,0.0,1486.7798882666655,1532.1532694666657,50.41486800000018,0.0,0.0,524.0220999999999,0.0,50.41486800000018,0.0,0.0,0.0,135,0.4186,0.0,240.45931480480004,rolling_margin,2025-03-20,18,3,574.4369680000001,240.45931480480004,0.0
526.9695666666667,0.0,1532.1532694666657,1578.8204696666658,51.85244466666677,0.0,0.0,526.9695666666667,0.0,51.85244466666677,0.0,0.0,0.0,136,0.4241,0.0,245.4784150064667,rolling_margin,2025-03-20,18,3,578.8220113333334,245.4784150064667,0.0
549.4,0.0,1578.8204696666658,1604.8178198666658,28.88594466666666,0.0,0.0,549.4,0.0,28.88594466666666,0.0,0.0,0.0,137,0.4237,0.0,245.01975475526666,rolling_margin,2025-03-20,18,3,578.2859446666666,245.01975475526666,0.0
559.40135,0.0,1604.8178198666658,1626.1893224666658,23.746114000000034,0.0,0.0,559.40135,0.0,23.746114000000034,0.0,0.0,0.0,138,0.4248,0.0,247.7210427072,rolling_margin,2025-03-20,18,3,583.147464,247.7210427072,0.0
543.6279333333333,0.0,1626.1893224666658,1657.6495730666659,34.955834000000095,0.0,0.0,543.6279333333333,0.0,34.955834000000095,0.0,0.0,0.0,139,0.424,0.0,245.31951734933335,rolling_margin,2025-03-20,18,3,578.5837673333334,245.31951734933335,0.0
544.6216666666667,0.0,1657.6495730666659,1680.2953586666658,25.16198399999996,0.0,0.0,544.6216666666667,0.0,25.16198399999996,0.0,0.0,0.0,140,0.422,0.0,240.4487005813333,rolling_margin,2025-03-20,18,3,569.7836506666666,240.4487005813333,0.0
600.6793333333333,0.0,1680.2953586666658,1652.352629777777,0.0,25.148455999999783,0.0,575.5308773333335,0.0,0.0,0.0,0.0,0.0,141,0.424,0.0,244.0250919893334,rolling_margin,2025-03-20,18,3,575.5308773333335,244.0250919893334,0.0
540.9781833333333,0.0,1652.352629777777,1623.544841629629,0.0,25.927009333333217,0.0,515.0511740000001,0.0,0.0,0.0,0.0,0.0,142,0.4271,0.0,219.97835641540001,rolling_margin,2025-03-20,18,3,515.0511740000001,219.97835641540001,0.0
400.16666666666663,0.0,1623.544841629629,1642.474827229629,21.033317333333457,0.0,0.0,400.16666666666663,0.0,21.033317333333457,0.0,0.0,0.0,143,0.4276,0.0,180.10511315840003,rolling_margin,2025-03-20,18,3,421.1999840000001,180.10511315840003,0.0
514.6639666666666,0.0,2995.918987111112,3041.429783911112,50.567551999999864,0.0,0.0,514.6639666666666,0.0,50.567551999999864,0.0,0.0,0.0,0,0.4248,0.0,240.11034912959994,rolling_margin,2025-06-21,0,0,565.2315186666665,240.11034912959994,0.0
533.3486499999999,0.0,3041.429783911112,3068.8312787111117,30.446105333333207,0.0,0.0,533.3486499999999,0.0,30.446105333333207,0.0,0.0,0.0,1,0.4245,0.0,239.3308736389999,rolling_margin,2025-06-21,0,0,563.7947553333331,239.3308736389999,0.0
566.91,0.0,3068.8312787111117,3050.7098772296304,0.0,16.30926133333344,0.0,550.6007386666665,0.0,0.0,0.0,0.0,0.0,2,0.4269,0.0,235.05145533679993,rolling_margin,2025-06-21,0,0,550.6007386666665,235.05145533679993,0.0
510.5876833333333,0.0,3050.7098772296304,3097.0071690296304,51.44143533333329,0.0,0.0,510.5876833333333,0.0,51.44143533333329,0.0,0.0,0.0,3,0.4272,0.0,240.09883949439998,rolling_margin,2025-06-21,0,0,562.0291186666666,240.09883949439998,0.0
470.04286666666667,0.0,3097.0071690296304,3183.5014278296303,96.10473199999979,0.0,0.0,470.04286666666667,0.0,96.10473199999979,0.0,0.0,0.0,4,0.4271,0.0,241.80163939053324,rolling_margin,2025-06-21,0,0,566.1475986666665,241.80163939053324,0.0
480.56333333333333,0.0,3183.5014278296303,3251.42989262963,75.47607199999987,0.0,0.0,480.56333333333333,0.0,75.47607199999987,0.0,0.0,0.0,5,0.4285,0.0,238.26288518533326,rolling_margin,2025-06-21,0,0,556.0394053333332,238.26288518533326,0.0
478.3299333333333,0.0,3251.42989262963,3307.4475912296302,62.24188733333335,0.0,0.0,478.3299333333333,0.0,62.24188733333335,0.0,0.0,0.0,6,0.4311,0.0,233.0405118894,rolling_margin,2025-06-21,0,0,540.5718206666667,233.0405118894,0.0
497.63811666666663,0.0,3307.4475912296302,3341.54134382963,37.8819473333333,0.0,0.0,497.63811666666663,0.0,37.8819473333333,0.0,0.0,0.0,7,0.4302,0.0,230.38073153279998,rolling_margin,2025-06-21,0,0,535.5200639999999,230.38073153279998,0.0
527.3633333333332,0.0,3341.54134382963,3343.1329164296303,1.7684140000001207,0.0,0.0,527.3633333333332,0.0,1.7684140000001207,0.0,0.0,0.0,8,0.4279,0.0,226.41547468393335,rolling_margin,2025-06-21,0,0,529.1317473333334,226.41547468393335,0.0
510.8076166666666,0.0,3343.1329164296303,3372.3800370296303,32.496800666666786,0.0,0.0,510.8076166666666,0.0,32.496800666666786,0.0,0.0,0.0,9,0.4312,0.0,234.27286475413337,rolling_margin,2025-06-21,0,0,543.3044173333334,234.27286475413337,0.0
492.3409833333333,0.0,3372.3800370296303,3419.7940086296303,52.68219066666671,0.0,0.0,492.3409833333333,0.0,52.68219066666671,0.0,0.0,0.0,10,0.4333,0.0,236.15854129420003,rolling_margin,2025-06-21,0,0,545.023174,236.15854129420003,0.0
499.1033333333333,0.0,3419.7940086296303,3451.15068122963,34.840747333333354,0.0,0.0,499.1033333333333,0.0,34.840747333333354,0.0,0.0,0.0,11,0.4311,0.0,230.1832931754,rolling_margin,2025-06-21,0,0,533.9440806666667,230.1832931754,0.0
512.0669,0.0,3451.15068122963,3453.41110742963,2.5115846666666357,0.0,0.0,512.0669,0.0,2.5115846666666357,0.0,0.0,0.0,12,0.4293,0.0,220.9085434674,rolling_margin,2025-06-21,0,0,514.5784846666667,220.9085434674,0.0
502.18358333333333,0.0,3453.41110742963,3460.34929862963,7.709101333333365,0.0,0.0,502.18358333333333,0.0,7.709101333333365,0.0,0.0,0.0,13,0.4324,0.0,220.47759684986667,rolling_margin,2025-06-21,0,0,509.8926846666667,220.47759684986667,0.0
473.125,0.0,3460.34929862963,3483.40092182963,25.61291466666671,0.0,0.0,473.125,0.0,25.61291466666671,0.0,0.0,0.0,14,0.4367,0.0,217.79884733493333,rolling_margin,2025-06-21,0,0,498.7379146666667,217.79884733493333,0.0
458.3199833333333,0.0,3483.40092182963,3534.7083270296303,57.00822800000003,0.0,0.0,458.3199833333333,0.0,57.00822800000003,0.0,0.0,0.0,15,0.4348,0.0,224.06470628773334,rolling_margin,2025-06-21,0,0,515.3282113333333,224.06470628773334,0.0
470.09745,0.0,3534.7083270296303,3572.65815122963,42.16647133333345,0.0,0.0,470.09745,0.0,42.16647133333345,0.0,0.0,0.0,16,0.4335,0.0,222.06640989800005,rolling_margin,2025-06-21,0,0,512.2639213333334,222.06640989800005,0.0
489.3733333333333,0.0,3572.65815122963,3572.8254744296305,0.18591466666674705,0.0,0.0,489.3733333333333,0.0,0.18591466666674705,0.0,0.0,0.0,17,0.4357,0.0,213.3009643536,rolling_margin,2025-06-21,0,0,489.559248,213.3009643536,0.0
486.69823333333335,0.00019999999999999998,3572.8254744296305,3562.001555911112,0.0,9.741526666666743,0.00019999999999999998,476.9565066666666,0.0,0.0,0.0,0.0,0.0,18,0.4374,0.0,208.62077601599998,rolling_margin,2025-06-21,0,0,476.9565066666666,208.62077601599998,0.0
491.8388,0.0,3562.001555911112,3559.172278133334,0.0,2.546350000000075,0.0,489.2924499999999,0.0,0.0,0.0,0.0,0.0,19,0.4371,0.0,213.86972989499995,rolling_margin,2025-06-21,0,0,489.2924499999999,213.86972989499995,0.0
496.25166666666667,0.0,3559.172278133334,3555.024892948149,0.0,3.732646666666767,0.0,492.5190199999999,0.0,0.0,0.0,0.0,0.0,20,0.4356,0.0,214.54128511199994,rolling_margin,2025-06-21,0,0,492.5190199999999,214.54128511199994,0.0
463.3829999999999,0.0026999999999999997,3555.024892948149,3586.532020948149,35.007919999999956,0.0,0.0026999999999999997,463.3802999999999,0.0,35.007919999999956,0.0,0.0,0.0,21,0.4353,0.0,216.94839216599996,rolling_margin,2025-06-21,0,0,498.3882199999999,216.94839216599996,0.0
454.71764999999994,0.0,3586.532020948149,3630.920527948149,49.320563333333325,0.0,0.0,454.71764999999994,0.0,49.320563333333325,0.0,0.0,0.0,22,0.436,0.0,219.7606610133333,rolling_margin,2025-06-21,0,0,504.03821333333326,219.7606610133333,0.0
477.03166666666664,0.0,3630.920527948149,3655.810045948149,27.655019999999865,0.0,0.0,477.03166666666664,0.0,27.655019999999865,0.0,0.0,0.0,23,0.4378,0.0,220.9518314226666,rolling_margin,2025-06-21,0,0,504.6866866666665,220.9518314226666,0.0
474.3197,0.03771666666666666,3655.810045948149,3668.9762784481486,14.629147222222173,0.0,0.03771666666666666,474.28198333333336,0.0,14.629147222222173,0.0,0.0,0.0,24,0.4401,0.0,215.1697885575,rolling_margin,2025-06-21,0,0,488.91113055555553,215.1697885575,0.0
458.1585,0.0,3668.9762784481486,3685.7320984481485,18.61757777777774,0.0,0.0,458.1585,0.0,18.61757777777774,0.0,0.0,0.0,25,0.4389,0.0,209.25702053666666,rolling_margin,2025-06-21,0,0,476.77607777777774,209.25702053666666,0.0
446.2183333333333,0.0,3685.7320984481485,3706.3738459481483,22.93527499999999,0.0,0.0,446.2183333333333,0.0,22.93527499999999,0.0,0.0,0.0,26,0.4364,0.0,204.73863467666666,rolling_margin,2025-06-21,0,0,469.1536083333333,204.73863467666666,0.0
443.4785499999999,0.5252666666666667,3706.3738459481483,3736.5362439481482,33.51377555555558,0.0,0.5252666666666667,442.9532833333333,0.0,33.51377555555558,0.0,0.0,0.0,27,0.4393,0.0,209.31197896988888,rolling_margin,2025-06-21,0,0,476.46705888888886,209.31197896988888,0.0
450.38674999999995,0.0,3736.5362439481482,3762.8014114481484,29.18351944444447,0.0,0.0,450.38674999999995,0.0,29.18351944444447,0.0,0.0,0.0,28,0.4422,0.0,212.0659731483333,rolling_margin,2025-06-21,0,0,479.5702694444444,212.0659731483333,0.0
455.38666666666666,1.2125,3762.8014114481484,3781.9647964481483,21.29264999999998,0.0,1.2125,454.1741666666667,0.0,21.29264999999998,0.0,0.0,0.0,29,0.4395,0.0,208.967665925,rolling_margin,2025-06-21,0,0,475.46681666666666,208.967665925,0.0
444.1196333333333,19.460916666666666,3781.9647964481483,3818.6317188481485,40.74102488888889,0.0,19.460916666666666,424.65871666666663,0.0,40.74102488888889,0.0,0.0,0.0,30,0.4333,0.0,201.6577080160222,rolling_margin,2025-06-21,0,0,465.3997415555555,201.6577080160222,0.0
434.4785,43.99505,3818.6317188481485,3861.4044957481487,47.52530766666683,0.0,43.99505,390.48345,0.0,47.52530766666683,0.0,0.0,0.0,31,0.4439,0.0,194.4320875282334,rolling_margin,2025-06-21,0,0,438.00875766666684,194.4320875282334,0.0
440.35833333333335,69.51249999999999,3861.4044957481487,3896.451021148149,38.94058377777782,0.0,69.51249999999999,370.84583333333336,0.0,38.94058377777782,0.0,0.0,0.0,32,0.4301,0.0,176.2491379994889,rolling_margin,2025-06-21,0,0,409.7864171111112,176.2491379994889,0.0
457.5106833333333,97.93268333333333,3896.451021148149,4438.783152430866,602.5912569807964,0.0,97.93268333333333,359.578,0.0,602.5912569807964,0.0,0.0,0.0,33,0.3713,0.0,357.2534451169697,rolling_margin,2025-06-21,0,0,962.1692569807964,357.2534451169697,0.0
459.67366666666663,122.63874999999999,4438.783152430866,4064.299911690125,0.0,337.0349166666666,122.63874999999999,0.0,0.0,0.0,0.0,0.0,0.0,34,0.5708,0.0,0.0,rolling_margin,2025-06-21,0,0,0.0,0.0,0.0
456.93999999999994,148.45,4064.299911690125,3721.5332450234587,0.0,308.48999999999995,148.45,0.0,0.0,0.0,0.0,0.0,0.0,35,0.9099,0.0,0.0,rolling_margin,2025-06-21,0,0,0.0,0.0,0.0
481.45506666666665,189.49256666666668,3721.5332450234587,3397.130467245681,0.0,291.9625,189.49256666666668,0.0,0.0,0.0,0.0,0.0,0.0,36,0.9368,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
488.7051666666667,242.2338,3397.130467245681,3123.2733931716066,0.0,246.47136666666665,242.2338,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,37,0.8758,0.0,2.489173311914783e-14,rolling_margin,2025-06-21,6,1,2.842170943040401e-14,2.489173311914783e-14,0.0
460.66999999999996,294.31874999999997,3123.2733931716066,2938.4386709493842,0.0,166.35125,294.31874999999997,0.0,0.0,0.0,0.0,0.0,0.0,38,0.8759,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
434.43561666666665,337.05043333333333,2938.4386709493842,2830.232911690125,0.0,97.38518333333332,337.05043333333333,0.0,0.0,0.0,0.0,0.0,0.0,39,0.8601,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
477.9608166666667,391.7487166666666,2830.232911690125,2734.441689467903,0.0,86.21210000000008,391.7487166666666,0.0,0.0,0.0,0.0,0.0,0.0,40,0.8442,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
550.7116666666666,449.875,2734.441689467903,2622.4009487271624,0.0,100.83666666666659,449.875,0.0,0.0,0.0,0.0,0.0,0.0,41,0.8334,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
542.3861499999999,479.10384999999997,2622.4009487271624,2552.087282060496,0.0,63.282299999999964,479.10384999999997,0.0,0.0,0.0,0.0,0.0,0.0,42,0.8092,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
522.9324666666666,501.0047833333333,2552.087282060496,2527.7231894679035,0.0,21.927683333333334,501.0047833333333,0.0,0.0,0.0,0.0,0.0,0.0,43,0.7972,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
529.1416666666667,537.4812499999999,2527.7231894679035,2535.2288144679032,8.33958333333328,0.0,529.1416666666667,0.0,8.33958333333328,0.0,0.0,0.0,0.0,44,0.7644,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
526.62105,589.5878333333333,2535.2288144679032,2591.8989194679034,62.9667833333333,0.0,526.62105,0.0,62.9667833333333,0.0,0.0,0.0,0.0,45,0.6899,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
514.59605,630.8997666666667,2591.8989194679034,2696.5722644679036,116.30371666666667,0.0,514.59605,0.0,116.30371666666667,0.0,0.0,0.0,0.0,46,0.86,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
510.3933333333333,667.2375,2696.5722644679036,2837.7320144679034,156.84416666666664,0.0,510.3933333333333,0.0,156.84416666666664,0.0,0.0,0.0,0.0,47,1.1617,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
527.0032833333332,722.4553999999999,2837.7320144679034,3013.638919467903,195.4521166666667,0.0,527.0032833333332,0.0,195.4521166666667,0.0,0.0,0.0,0.0,48,1.1683,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
526.8320333333334,740.3005833333333,3013.638919467903,3205.760614467903,213.46854999999994,0.0,526.8320333333334,0.0,213.46854999999994,0.0,0.0,0.0,0.0,49,1.0956,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
506.265,726.4499999999999,3205.760614467903,3403.927114467903,220.18499999999995,0.0,506.265,0.0,220.18499999999995,0.0,0.0,0.0,0.0,50,1.0849,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
505.16623333333337,746.6491666666667,3403.927114467903,3621.261754467903,241.48293333333334,0.0,505.16623333333337,0.0,241.48293333333334,0.0,0.0,0.0,0.0,51,1.061,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
548.3231666666666,778.0861,3621.261754467903,3828.048394467903,229.76293333333342,0.0,548.3231666666666,0.0,229.76293333333342,0.0,0.0,0.0,0.0,52,1.043,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
608.4366666666666,791.0124999999999,3828.048394467903,3992.366644467903,182.57583333333332,0.0,608.4366666666666,0.0,182.57583333333332,0.0,0.0,0.0,0.0,53,1.036,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
630.9835166666667,791.1589,3992.366644467903,4136.524489467903,160.17538333333334,0.0,630.9835166666667,0.0,160.17538333333334,0.0,0.0,0.0,0.0,54,1.0147,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
641.6030499999999,856.5730166666667,4136.524489467903,4329.997459467902,214.96996666666678,0.0,641.6030499999999,0.0,214.96996666666678,0.0,0.0,0.0,0.0,55,0.9922,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
637.4333333333333,965.71875,4329.997459467902,4625.454334467902,328.2854166666667,0.0,637.4333333333333,0.0,328.2854166666667,0.0,0.0,0.0,0.0,56,0.97,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
597.0597666666666,1018.178,4625.454334467902,5004.460744467902,421.11823333333336,0.0,597.0597666666666,0.0,421.11823333333336,0.0,0.0,0.0,0.0,57,0.9422,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
614.6574499999999,1064.1836333333333,5004.460744467902,5409.034309467902,449.5261833333334,0.0,614.6574499999999,0.0,449.5261833333334,0.0,0.0,0.0,0.0,58,0.9569,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
666.6899999999999,1107.25625,5409.034309467902,5805.543934467902,440.56624999999997,0.0,666.6899999999999,0.0,440.56624999999997,0.0,0.0,0.0,0.0,59,0.9977,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
637.6840166666666,1098.3148833333332,5805.543934467902,6220.111714467902,460.63086666666663,0.0,637.6840166666666,0.0,460.63086666666663,0.0,0.0,0.0,0.0,60,0.9919,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
626.9162666666666,1115.9334,6220.111714467902,6660.227134467902,489.0171333333333,0.0,626.9162666666666,0.0,489.0171333333333,0.0,0.0,0.0,0.0,61,0.9588,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
650.3183333333333,1166.83125,6660.227134467902,7125.0887594679025,516.5129166666667,0.0,650.3183333333333,0.0,516.5129166666667,0.0,0.0,0.0,0.0,62,0.9549,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
621.1255833333332,1182.3068166666667,7125.0887594679025,7630.1518694679025,561.1812333333335,0.0,621.1255833333332,0.0,561.1812333333335,0.0,0.0,0.0,0.0,63,0.9839,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
594.26015,1207.1864666666665,7630.1518694679025,8181.785554467902,612.9263166666666,0.0,594.26015,0.0,612.9263166666666,0.0,0.0,0.0,0.0,64,0.799,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
613.2016666666666,1233.35,8181.785554467902,8739.919054467902,620.1483333333333,0.0,613.2016666666666,0.0,620.1483333333333,0.0,0.0,0.0,0.0,65,0.5025,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
657.6027666666666,1217.7636,8739.919054467902,9244.063804467902,560.1608333333334,0.0,657.6027666666666,0.0,560.1608333333334,0.0,0.0,0.0,0.0,66,0.4662,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
