date,strategy,e_start,e_end,emergency_slots,solver,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh
2025-04-30,mean14,6269.295510428571,6037.850835317461,1,LP,56316.19450081717,9.559375952381151,33429.175469563175,44.790456024881884,33473.965925588054,2129.960276531452,2669.5279262580907
2025-05-01,mean14,6037.850835317461,5567.052569380953,10,LP,55770.2831027954,2130.491877857143,33130.19802069815,13800.223819192262,46930.42183989042,850.8198372751265,2702.9624894620824
2025-05-02,mean14,5567.052569380953,10800.0,0,LP,56310.31222909464,0.0,33517.98362553795,0.0,33517.98362553795,14309.327492378008,20009.247765637858
2025-05-03,mean14,10800.0,10770.187955880952,0,LP,51067.846719999994,0.0,31456.45149235771,0.0,31456.45149235771,15427.163676190472,24948.436945679012
2025-05-04,mean14,10770.187955880952,5708.379990986773,8,LP,51231.6305564462,1044.5765432071466,31638.09579085952,6627.976724832699,38266.07251569222,634.5489761552069,2052.9430436155203
2025-05-05,mean14,5708.379990986773,5770.743644253967,8,LP,57173.803150458545,2213.725487366666,34273.128913123546,14788.613064576306,49061.74197769985,467.5444435038178,0.0
2025-05-06,mean14,5770.743644253967,5644.298669386243,7,LP,57920.970423977065,661.8981497380948,34787.79262712557,4284.295762521802,39072.08838964737,1065.9928554556154,798.0011286919522
2025-05-07,mean14,5644.298669386243,5851.021042425927,6,LP,58377.04394952087,1395.5731761928537,35122.94039344773,9369.168505362612,44492.108898810344,563.2285236478542,69.39731155791075
2025-05-08,mean14,5851.021042425927,6076.274515478835,6,LP,58447.888055479125,1613.7140491976245,35392.82070686013,10860.103468760948,46252.92417562108,439.8460004497348,0.0
2025-05-09,mean14,6076.274515478835,10800.0,0,LP,59389.32920232804,0.0,35984.03600176953,0.0,35984.03600176953,19086.58374515873,24775.093961522634
2025-05-10,mean14,10800.0,10800.0,0,LP,54623.123211516744,0.0,34134.36616403657,0.0,34134.36616403657,19308.528569997048,21493.309074279827
2025-05-11,mean14,10800.0,6094.507891402116,3,LP,55432.86167626516,193.2529280952383,34633.603333972766,1338.216786384049,35971.82012035682,1227.556841293357,546.3271977983513
2025-05-12,mean14,6094.507891402116,6664.942137634921,0,LP,61372.265142066426,0.0,37271.098390980944,0.0,37271.098390980944,2920.027706487353,2748.1522722957093
2025-05-13,mean14,6664.942137634921,6511.0196812407385,0,LP,60571.767948824796,0.0,36988.068567621616,0.0,36988.068567621616,2791.778389300411,1282.546061037618
2025-05-14,mean14,6511.0196812407385,6597.76923345767,0,LP,61176.50900284244,0.0,37352.66378474717,0.0,37352.66378474717,2564.523165393882,2088.0351330070534
2025-05-15,mean14,6597.76923345767,7136.40732673545,0,LP,61327.07040680482,0.0,37514.22098799447,0.0,37514.22098799447,2408.9546661610775,2115.0983120399787
2025-05-16,mean14,7136.40732673545,10800.0,0,LP,60838.27380091122,0.0,37306.46685801087,0.0,37306.46685801087,21839.22894805115,30782.33910823045
2025-05-17,mean14,10800.0,10798.748994708994,0,LP,55944.446553619724,0.0,35129.06976177066,0.0,35129.06976177066,19944.57982774083,24071.76234156378
2025-05-18,mean14,10798.748994708994,6804.628609074072,1,LP,56026.96588550993,5.236666666666679,35159.78924265521,35.318698333333415,35195.10794098855,2303.8322946825383,971.89304724868
2025-05-19,mean14,6804.628609074072,6707.041372701058,1,LP,60768.797749124045,67.00333333333344,37107.886471670114,451.90398166666745,37559.79045333678,4907.8898286360945,5277.126766666667
2025-05-20,mean14,6707.041372701058,6529.418465417993,0,LP,60346.76968003092,0.0,36848.73073629819,0.0,36848.73073629819,1763.6780252057638,828.091691563787
2025-05-21,mean14,6529.418465417993,6537.815133132441,0,LP,60799.2826048611,0.0,37071.30674060695,0.0,37071.30674060695,2250.355070414458,3941.831312154619
2025-05-22,mean14,6537.815133132441,7311.382261208992,0,LP,60588.066489819765,0.0,36959.063182549326,0.0,36959.063182549326,2592.794842039978,3010.3957741769536
2025-05-23,mean14,7311.382261208992,10800.0,0,LP,59456.768600292824,0.0,36433.52334625765,0.0,36433.52334625765,21011.846708521454,26634.055746743088
2025-05-24,mean14,10800.0,10800.0,0,LP,55407.80294457671,0.0,34727.92148770953,0.0,34727.92148770953,20865.302907733683,29269.478216460902
2025-05-25,mean14,10800.0,6758.990197243384,0,LP,54779.62558300998,0.0,34386.71581372719,0.0,34386.71581372719,3668.9223584891224,3807.952536625514
2025-05-26,mean14,6758.990197243384,6447.249871264549,1,LP,58692.926586031754,66.44285619284938,35952.772588595544,463.5053648013172,36416.27795339686,992.2124387713106,0.0
2025-05-27,mean14,6447.249871264549,6572.116300201059,0,LP,59141.17171757202,0.0,36095.3245890294,0.0,36095.3245890294,3241.5255852557307,3027.0430629629614
2025-05-28,mean14,6572.116300201059,6792.994548915347,0,LP,58764.427082228096,0.0,35874.56524350629,0.0,35874.56524350629,1657.5951518606691,1026.806615264552
2025-05-29,mean14,6792.994548915347,6700.687755542324,1,LP,58646.00366505584,17.817433333333497,35815.51495188509,119.77769558333443,35935.29264746842,939.1084782304562,0.0
2025-05-30,mean14,6700.687755542324,10800.0,0,LP,58970.916829876536,0.0,35876.221501618405,0.0,35876.221501618405,19918.853635555548,26333.58121522634
2025-05-31,mean14,10800.0,10693.341540740741,0,LP,54718.628808051144,0.0,34154.51591955689,0.0,34154.51591955689,20321.512342995295,24500.42553744856
2025-06-01,mean14,10693.341540740741,5076.061984656086,43,LP,54715.46570649619,13045.313606738115,34096.55924296424,80200.23497549446,114296.7942184587,0.0,0.0
2025-06-02,mean14,5076.061984656086,5109.812755031745,22,LP,62718.76207082598,9429.581338486152,37869.5048854358,62094.998425321515,99964.50331075733,60.06644095238107,0.0
2025-06-03,mean14,5109.812755031745,5329.971629150793,27,LP,64654.57889584656,7311.657775783333,39119.81655297371,46636.07370496993,85755.89025794364,128.54231190476116,0.0
2025-06-04,mean14,5329.971629150793,5335.248798571428,20,LP,66183.12539299236,6759.203201933328,40129.62556409779,45129.52110521259,85259.14666931037,16.3101088095234,0.0
2025-06-05,mean14,5335.248798571428,5577.471983116401,24,LP,68285.84207578188,6700.731078178577,41327.52861963518,43456.21401961886,84783.74263925405,0.0,0.0
2025-06-06,mean14,5577.471983116401,10800.0,0,LP,70668.24146077012,0.0,42866.80282877119,0.0,42866.80282877119,21474.055273315687,10750.59910699589
2025-06-07,mean14,10800.0,10772.656062169312,0,LP,66674.01222178129,0.0,41637.9942683986,0.0,41637.9942683986,24192.18863695766,9616.213117936504
2025-06-08,mean14,10772.656062169312,5780.732177820105,11,LP,68794.00953942476,386.6399779833346,43008.36258564372,2168.9903963706965,45177.35298201442,5189.27985617577,633.2901490828925
2025-06-09,mean14,5780.732177820105,6147.144179997354,5,LP,76130.01410034126,1288.689353688094,46593.83047308112,8885.93982397304,55479.77029705416,1669.395740617276,249.94673333333333
2025-06-10,mean14,6147.144179997354,6096.0872780158725,5,LP,77741.41565186008,91.33194481666206,47944.65364400298,526.2683502263441,48470.92199422933,1863.7884227454397,160.75544560846942
2025-06-11,mean14,6096.0872780158725,6238.840757735451,9,LP,80006.09120923662,2299.7398627473253,49637.362587536416,13634.493135977915,63271.85572351433,1747.5574934009405,0.0
2025-06-12,mean14,6238.840757735451,7174.082367460318,0,LP,82395.81940164608,0.0,51523.92360253962,0.0,51523.92360253962,4822.955946928275,89.91438333333338
2025-06-13,mean14,7174.082367460318,10800.0,0,LP,82955.93834937095,0.0,52260.818822615256,0.0,52260.818822615256,35363.70259903291,13684.020706684303
2025-06-14,mean14,10800.0,10800.0,0,LP,80507.42177811875,0.0,51773.549381874516,0.0,51773.549381874516,36873.11725243973,15978.504666666666
2025-06-15,mean14,10800.0,7542.974095312172,0,LP,81802.45453241034,0.0,52714.46420812676,0.0,52714.46420812676,10947.505696428569,146.44399999999996
2025-06-16,mean14,7542.974095312172,7480.082914748678,0,LP,85333.19247365372,0.0,54188.61686598399,0.0,54188.61686598399,8758.078950132262,0.0
2025-06-17,mean14,7480.082914748678,7126.636689917991,1,LP,85815.83584814813,6.46707142857133,54465.46139539668,43.59776203571362,54509.05915743239,7582.39639393591,11.849166666666747
2025-06-18,mean14,7126.636689917991,7556.415342060849,0,LP,86790.61124741915,0.0,55054.78742969575,0.0,55054.78742969575,11864.042292122278,88.67290000000003
2025-06-19,mean14,7556.415342060849,7534.128138986776,2,LP,86335.98746670486,28.28157238095241,54890.12734454589,190.4404546161907,55080.56779916208,13051.145998065838,1471.342840925918
2025-06-20,mean14,7534.128138986776,10800.0,0,LP,86206.73922684597,0.0,54820.08299805465,0.0,54820.08299805465,40834.12179244268,17971.08685
2025-06-21,mean14,10800.0,10800.0,0,LP,81926.20326246032,0.0,52843.85692353957,0.0,52843.85692353957,40184.572515867134,20959.28605
2025-06-22,mean14,10800.0,7375.860135886245,0,LP,81071.6433970723,0.0,52220.79756317782,0.0,52220.79756317782,13248.23914445325,711.2180999999997
2025-06-23,mean14,7375.860135886245,7396.123652669315,0,LP,85070.53757306583,0.0,53904.72079087279,0.0,53904.72079087279,13232.160505096994,1125.990916666667
2025-06-24,mean14,7396.123652669315,7248.199149626987,4,LP,84592.45469452968,592.9518636000029,53569.401077001654,2779.089542919604,56348.49061992126,4765.469971410937,0.0
2025-06-25,mean14,7248.199149626987,7468.582704812171,0,LP,85487.31653005877,0.0,54171.95530025804,0.0,54171.95530025804,10774.3027721164,218.43108333333316
2025-06-26,mean14,7468.582704812171,7327.737387259261,1,LP,84665.90169609347,12.718679761904468,53631.19706411853,85.99735321011705,53717.19441732865,13113.603758418576,461.8820166666667
2025-06-27,mean14,7327.737387259261,10800.0,0,LP,84330.05931261904,0.0,53354.64996550421,0.0,53354.64996550421,39351.57452659024,19899.676033333333
2025-06-28,mean14,10800.0,10800.0,0,LP,79851.13581553791,0.0,51289.83730443284,0.0,51289.83730443284,38256.456532392694,18418.481253909464
2025-06-29,mean14,10800.0,7501.894831743389,0,LP,79531.52497706642,0.0,51104.13489360547,0.0,51104.13489360547,10303.826635570245,57.480400000000145
2025-06-30,mean14,7501.894831743389,7035.305205161375,1,LP,81754.9339781599,1.3917611904761316,51507.30984614369,9.370728095475794,51516.680574239166,8473.561288383304,122.96316666666655
2025-07-01,mean14,7035.305205161375,5098.012943841269,26,LP,81076.36898633745,3227.395693288836,50813.0277732743,18187.595188547617,69000.62296182191,3244.9114403762514,3.51031666666654
2025-07-02,mean14,5098.012943841269,5149.504229105821,17,LP,83040.91934163071,1469.0673161571426,51583.83726611787,9344.802004821393,60928.63927093926,6583.396565523219,917.3290910376251
2025-07-03,mean14,5149.504229105821,5518.156525404763,27,LP,82367.0375992207,3196.5881903166664,51136.58642496794,18513.949714806527,69650.53613977447,1061.9924570811284,0.0
2025-07-04,mean14,5518.156525404763,10560.759467455027,0,LP,82312.77908249118,0.0,51187.56355875006,0.0,51187.56355875006,26198.604887742502,19797.286136387418
2025-07-05,mean14,10560.759467455027,10781.935555555556,0,LP,77183.1442977844,0.0,49223.7042198184,0.0,49223.7042198184,25981.43293284245,20391.381401917253
2025-07-06,mean14,10781.935555555556,5616.355789793651,13,LP,77608.62755634126,2159.586984714107,49615.69663146755,14464.408715132153,64080.1053465997,1257.4673078571432,0.0
2025-07-07,mean14,5616.355789793651,5617.821602375661,16,LP,84515.30558612895,510.52892333333307,52921.203115390905,3105.997873172736,56027.20098856364,6963.52787705467,912.1920787360377
2025-07-08,mean14,5617.821602375661,5836.454274457672,12,LP,84840.49252344332,948.4261431928579,53047.882443815135,6408.310897943354,59456.19334175849,4549.582818268659,1311.531126690179
2025-07-09,mean14,5836.454274457672,6064.333357658729,9,LP,84530.29386823671,127.59681974523835,52956.04337093638,767.6501824843307,53723.693553420715,5518.34474830688,925.9573666666668
2025-07-10,mean14,6064.333357658729,6499.11252985185,5,LP,84143.09128465898,110.6996892857145,52778.58752164219,746.2014756229777,53524.78899726517,5696.0015399617805,1312.9124999999997
2025-07-11,mean14,6499.11252985185,10800.0,0,LP,83884.96852824891,0.0,52776.20874260442,0.0,52776.20874260442,29953.827713227514,14884.290720973786
2025-07-12,mean14,10800.0,10800.0,0,LP,79998.28570929609,0.0,51402.92884743131,0.0,51402.92884743131,30059.60754764256,17214.0471392373
2025-07-13,mean14,10800.0,7008.945552484129,1,LP,80657.60939957989,9.988050714286032,51875.28670260116,67.14467092678785,51942.43137352795,8644.122066099357,3321.868119573778
2025-07-14,mean14,7008.945552484129,7141.11669162434,0,LP,84676.53470567912,0.0,53590.44872781258,0.0,53590.44872781258,7913.543216175773,1299.8743440388082
2025-07-15,mean14,7141.11669162434,7744.322579177249,0,LP,84319.08648243091,0.0,53495.75006818629,0.0,53495.75006818629,7111.982417892416,259.14311666666686
2025-07-16,mean14,7744.322579177249,7740.780222523812,0,LP,83068.16950033509,0.0,52878.48717153402,0.0,52878.48717153402,6164.415457330978,1237.7562812433855
2025-07-17,mean14,7740.780222523812,7590.549534338626,0,LP,82983.8013533367,0.0,52862.725051641726,0.0,52862.725051641726,5362.278850123454,1183.9484049651737
2025-07-18,mean14,7590.549534338626,10800.0,0,LP,82789.46993559849,0.0,52730.826948313275,0.0,52730.826948313275,31415.825790511462,15016.300444228722
2025-07-19,mean14,10800.0,10800.0,0,LP,79386.63338073339,0.0,51323.31371314911,0.0,51323.31371314911,30444.47848655791,20306.218171535864
2025-07-20,mean14,10800.0,7604.731377539683,0,LP,79266.24394500279,0.0,51256.39551755039,0.0,51256.39551755039,6023.223041202237,1078.8255833333335
2025-07-21,mean14,7604.731377539683,7624.109071415342,0,LP,82153.05912111404,0.0,52276.851427043046,0.0,52276.851427043046,3809.6450381657824,514.6481917724834
2025-07-22,mean14,7624.109071415342,7598.9746892063495,0,LP,82473.74107635385,0.0,52469.38669275234,0.0,52469.38669275234,4627.714431725455,249.3819333333331
2025-07-23,mean14,7598.9746892063495,7569.204599047622,0,LP,81849.93542855378,0.0,52079.51117377658,0.0,52079.51117377658,3088.3296822192788,512.1349337830652
2025-07-24,mean14,7569.204599047622,7656.348202857147,0,LP,82126.77975483538,0.0,52252.39674310228,0.0,52252.39674310228,4303.385195437967,380.2440166666663
2025-07-25,mean14,7656.348202857147,10800.0,0,LP,82170.60172042622,0.0,52294.06247651402,0.0,52294.06247651402,31373.480295758378,19292.407962139918
2025-07-26,mean14,10800.0,10800.0,0,LP,78223.76666246032,0.0,50621.7493939303,0.0,50621.7493939303,30515.62290976484,17660.278770987654
2025-07-27,mean14,10800.0,7701.658387791005,4,LP,78019.66796406232,495.8826833333334,50490.100121214884,2496.440421141667,52986.54054235655,4206.095317724872,0.0
2025-07-28,mean14,7701.658387791005,6488.216910923279,9,LP,81743.60549960904,1254.5766166928593,52054.75938058126,7902.472256432015,59957.231637013276,2532.71825333333,0.0
2025-07-29,mean14,6488.216910923279,7514.660553769844,1,LP,83944.8757974221,11.090945952380935,53097.994028673216,74.67533909738084,53172.6693677706,2707.565542936506,0.0
2025-07-30,mean14,7514.660553769844,7547.507818952385,0,LP,82398.58771753813,0.0,52264.67959103546,0.0,52264.67959103546,3945.7401599823565,353.53876550852044
2025-07-31,mean14,7547.507818952385,7199.432730833333,0,LP,82320.71959454143,0.0,52162.44605842009,0.0,52162.44605842009,3687.911983665476,236.58248333333336
2025-08-01,mean14,7199.432730833333,10800.0,0,LP,82222.24690000294,0.0,51931.35741249068,0.0,51931.35741249068,30871.3215038448,24586.739426190474
2025-08-02,mean14,10800.0,10774.391804497354,0,LP,77436.14628006467,0.0,49817.85284594278,0.0,49817.85284594278,30672.109925981782,24271.429986213992
2025-08-03,mean14,10774.391804497354,6361.903072111109,5,LP,76991.55368641387,70.03062023809616,49539.52963479882,472.01487016953,50011.54450496835,9976.01762256908,5722.193216666666
2025-08-04,mean14,6361.903072111109,6814.006757738094,0,LP,80395.47711476778,0.0,50629.322376793294,0.0,50629.322376793294,7232.430032110525,3848.209356363904
2025-08-05,mean14,6814.006757738094,6673.682168407409,0,LP,78866.64988152558,0.0,49767.72805712481,0.0,49767.72805712481,6682.534809867723,3690.20565
2025-08-06,mean14,6673.682168407409,6248.6536308571485,0,LP,77826.67463261023,0.0,49052.886301736915,0.0,49052.886301736915,4229.115236584364,2277.0461333333333
2025-08-07,mean14,6248.6536308571485,6678.174808232806,1,LP,77602.24979514108,32.71648904761889,48845.0032784172,221.04895825023704,49066.052236667434,5850.898284723694,4300.220325088178
2025-08-08,mean14,6678.174808232806,10800.0,0,LP,76159.84395346559,0.0,48030.130196162056,0.0,48030.130196162056,25750.852833345085,28375.16456893004
2025-08-09,mean14,10800.0,10800.0,0,LP,70791.76847481186,0.0,45694.95217601108,0.0,45694.95217601108,24555.19731869194,25642.997679629625
2025-08-10,mean14,10800.0,6213.310689632274,3,LP,70070.75142783068,43.356902857143496,45294.363467523224,299.81750568214727,45594.18097320537,4389.420270126394,2060.719198900648
2025-08-11,mean14,6213.310689632274,6218.196582285713,6,LP,74638.36708802762,81.52147476190589,47110.949308726806,549.6693990792934,47660.6187078061,3329.4815575279235,3100.039679200473
2025-08-12,mean14,6218.196582285713,6225.082720899471,6,LP,73686.2709576308,390.4059854404708,46569.0423834459,2692.9336412270095,49261.97602467291,1214.593435440912,1596.935867486778
2025-08-13,mean14,6225.082720899471,6567.233621862432,3,LP,72979.1212107554,38.32219357142901,46267.943458916285,262.8975654354791,46530.841024351765,2515.140604188714,455.9116719988233
2025-08-14,mean14,6567.233621862432,6285.212282563492,8,LP,72110.85308440399,152.34345987857,45805.58711044358,906.0033835244842,46711.59049396806,1998.967150111696,668.8927021575446
2025-08-15,mean14,6285.212282563492,10800.0,0,LP,71993.07601780482,0.0,45664.07552315022,0.0,45664.07552315022,20862.733916234567,27183.211305349792
2025-08-16,mean14,10800.0,10800.0,0,LP,66725.40730960875,0.0,43418.42647050362,0.0,43418.42647050362,20627.53131692534,27398.087709905933
2025-08-17,mean14,10800.0,6286.379071428574,6,LP,66422.80569860083,210.73692785714252,43253.389567652455,1420.1510072673786,44673.54057491983,1729.6935452204605,2945.9526709112315
2025-08-18,mean14,6286.379071428574,6395.945711833334,5,LP,71518.78933838329,186.46183238095227,45416.65749958803,1266.1135000583326,46682.77099964636,1931.3634789075018,1318.1451397530848
2025-08-19,mean14,6395.945711833334,6257.756426097883,5,LP,71358.68804130217,205.2959533333326,45348.398077788224,1384.5786064022568,46732.97668419048,1327.6210902410296,2394.0950166666653
2025-08-20,mean14,6257.756426097883,6154.334838134921,12,LP,71332.57023634626,3607.1146134642863,45376.202190120624,22665.266153890774,68041.4683440114,819.5197759024103,0.0
2025-08-21,mean14,6154.334838134921,6478.842108518518,4,LP,72068.77813881112,38.190423333333,45739.12859244662,259.52575024702156,45998.65434269365,1188.8683289770754,1137.8721840740786
2025-08-22,mean14,6478.842108518518,10800.0,0,LP,71956.86693000061,0.0,45746.551737580536,0.0,45746.551737580536,19812.464484201093,24411.137456995886
2025-08-23,mean14,10800.0,10800.0,0,LP,67535.66586224281,0.0,43992.00710984057,0.0,43992.00710984057,20842.340071725463,22497.895220164606
2025-08-24,mean14,10800.0,6073.4200523253985,5,LP,67809.0166685832,170.42761975475713,44146.07559436137,1070.1419098724384,45216.217504233806,2536.223619538514,3147.934283333334
2025-08-25,mean14,6073.4200523253985,6192.454393214286,4,LP,73019.58486495297,2429.05328308809,46426.528149738755,16566.310537214325,62992.83868695307,962.1432845943559,0.0
2025-08-26,mean14,6192.454393214286,6531.8199033888895,3,LP,73324.54887817755,30.456573809523434,46631.855773992036,205.39467096964032,46837.250444961675,2008.8949160846566,1612.4569821898958
2025-08-27,mean14,6531.8199033888895,6218.734234449734,2,LP,72513.05719836567,543.9999640833314,46249.40303580601,3794.8110805096057,50044.21411631561,1506.6445551646052,0.0
2025-08-28,mean14,6218.734234449734,6390.227508708995,6,LP,73091.16372394474,2240.116436888091,46589.72871229409,15287.210056918315,61876.93876921241,840.4351790828928,0.0
2025-08-29,mean14,6390.227508708995,10800.0,0,LP,73600.6998656408,0.0,46857.368936602885,0.0,46857.368936602885,22495.73835991475,21746.150174485596
2025-08-30,mean14,10800.0,10800.0,0,LP,69122.22487367137,0.0,45049.14514592009,0.0,45049.14514592009,21912.136181093472,27025.004271193415
2025-08-31,mean14,10800.0,6709.824993182543,2,LP,69250.56097761904,24.8581976190477,45150.30821624408,172.97459619047672,45323.282812434554,1918.3480591446203,1405.8140436360954
2025-09-01,mean14,6709.824993182543,9649.049225039684,0,LP,74291.79022325396,0.0,47286.01067251595,0.0,47286.01067251595,10210.962584429748,4194.197026878319
2025-09-02,mean14,9649.049225039684,9331.024723928575,0,LP,70181.59450188419,0.0,45261.727659035554,0.0,45261.727659035554,9825.970116305116,3183.6197862404456
2025-09-03,mean14,9331.024723928575,9007.91323389418,0,LP,69811.60037670781,0.0,44853.33365743157,0.0,44853.33365743157,8022.511208524393,3514.8242999999998
2025-09-04,mean14,9007.91323389418,8799.052095034393,0,LP,68770.23782608465,0.0,44142.35520399714,0.0,44142.35520399714,7784.936750393887,3881.9569666666666
2025-09-05,mean14,8799.052095034393,10800.0,0,LP,68074.94375063492,0.0,43631.769776825146,0.0,43631.769776825146,28648.02940611699,28794.34210432099
2025-09-06,mean14,10800.0,10800.0,0,LP,64807.75770051146,0.0,41999.14393808679,0.0,41999.14393808679,27440.76417332745,28068.547495061724
2025-09-07,mean14,10800.0,8103.361706330691,0,LP,63756.28157281892,0.0,41298.23972386213,0.0,41298.23972386213,6132.557463345089,2137.318786399177
2025-09-08,mean14,8103.361706330691,7825.9234920582,0,LP,65923.6204213639,0.0,41876.79296753176,0.0,41876.79296753176,2294.2724617254544,948.0392423398025
2025-09-09,mean14,7825.9234920582,7551.996996367722,0,LP,65563.86606480012,0.0,41501.17437281489,0.0,41501.17437281489,4525.464441049381,4724.674779288663
2025-09-10,mean14,7551.996996367722,6462.2378850211635,5,LP,64661.917212375076,815.3010361047586,40840.127331558244,5082.1516232418,45922.278954800044,1493.2678835243998,0.0
2025-09-11,mean14,6462.2378850211635,7159.697855957674,0,LP,65539.2179285773,0.0,40931.4027020885,0.0,40931.4027020885,3562.1956600587855,3957.6413065843635
2025-09-12,mean14,7159.697855957674,10800.0,0,LP,63208.57898661669,0.0,39620.63413354492,0.0,39620.63413354492,21194.379228362726,24571.618155967077
2025-09-13,mean14,10800.0,10800.0,0,LP,58366.16843895943,0.0,37382.8445678063,0.0,37382.8445678063,20332.132664679593,28206.43829753086
2025-09-14,mean14,10800.0,5912.4872713518525,4,LP,57643.31138579952,1140.060630966666,36848.04983913824,7757.178336463013,44605.22817560126,244.49693687536427,0.0
2025-09-15,mean14,5912.4872713518525,5973.489400457673,6,LP,62923.08005604937,133.23210957381633,38854.681755334626,889.6403286882319,39744.32208402286,1101.171295,2650.7986313609617
2025-09-16,mean14,5973.489400457673,5790.799800021163,7,LP,63083.76919615813,390.90441966904643,38968.97794214062,2489.8988694665204,41458.87681160714,50.37847142857174,0.0
2025-09-17,mean14,5790.799800021163,5820.063028417991,10,LP,64152.771852198704,615.8658017238087,39609.273529979284,3070.6779112816844,42679.95144126097,618.061990144035,0.0
2025-09-18,mean14,5820.063028417991,6095.625834489419,9,LP,64280.910361546135,571.2366532190396,39682.549881857994,3196.7981336295334,42879.34801548753,1266.572276854787,177.9515583333331
2025-09-19,mean14,6095.625834489419,10800.0,0,LP,64499.84343727219,0.0,39895.064886186,0.0,39895.064886186,20557.02374236919,20704.82545464139
2025-09-20,mean14,10800.0,10800.0,0,LP,59940.22187816579,0.0,38136.56567302594,0.0,38136.56567302594,21104.07513872428,21170.71684089947
2025-09-21,mean14,10800.0,6077.212645941799,6,LP,60514.295928400934,291.6678400095226,38511.281143670116,1855.5243779890275,40366.805521659146,1695.767721363913,2233.8329999999996
2025-09-22,mean14,6077.212645941799,5900.641923698412,8,LP,66137.48970488242,286.2773921499971,40933.97168885593,1639.62548256313,42573.59717141905,469.05259602880585,1472.2102267342766
2025-09-23,mean14,5900.641923698412,6086.817737571429,9,LP,66115.70288121693,1088.0508931761885,40936.14282698086,7192.2408789899,48128.38370597076,524.0758697266349,296.2883546325683
2025-09-24,mean14,6086.817737571429,6027.500657269844,5,LP,66961.37911636096,443.930906961903,41539.78472847559,2232.066278320991,43771.85100679658,1191.4500045973023,1105.5760416666621
2025-09-25,mean14,6027.500657269844,5962.719646314815,7,LP,66885.41117149618,200.13559642857138,41479.6910640257,1003.5338225871415,42483.224886612836,822.3695204673694,1948.8824326866684
2025-09-26,mean14,5962.719646314815,10800.0,0,LP,67127.23283744267,0.0,41637.3853950097,0.0,41637.3853950097,22856.69976768959,19273.513704300414
2025-09-27,mean14,10800.0,10798.257825925926,0,LP,62198.40882228101,0.0,39677.090253358794,0.0,39677.090253358794,21503.61045870371,20894.56438983539
2025-09-28,mean14,10798.257825925926,5906.996699925926,1,LP,62910.76906036155,5.868333333333339,40102.182084743494,39.56136916666671,40141.74345391016,631.8194821252249,0.0
2025-09-29,mean14,5906.996699925926,5933.199459783068,3,LP,68767.70430570841,181.80941023809567,42606.507157245374,1205.7875933288126,43812.29475057418,1425.0499340358706,562.2455135243999
2025-09-30,mean14,5933.199459783068,6132.696200775131,9,LP,69532.71944165196,1199.067691859527,43107.38464614457,7558.5730099279135,50665.95765607249,915.8186549999983,0.0
2025-10-01,mean14,6132.696200775131,7842.444182018518,0,LP,70410.80098706349,0.0,43805.61304262983,0.0,43805.61304262983,8601.593863374477,6914.602823133453
2025-10-02,mean14,7842.444182018518,7977.0794782751345,0,LP,67783.67663318048,0.0,42478.07957698355,0.0,42478.07957698355,6788.203143968255,5558.8059767930645
2025-10-03,mean14,7977.0794782751345,10800.0,0,LP,67118.1899223104,0.0,42013.631427037806,0.0,42013.631427037806,27378.116689226925,27030.499841096414
2025-10-04,mean14,10800.0,10800.0,0,LP,63391.61605407113,0.0,40320.987708062465,0.0,40320.987708062465,25857.679613806573,22621.744742022343
2025-10-05,mean14,10800.0,7406.465412547618,0,LP,63205.80041418283,0.0,40130.65045067983,0.0,40130.65045067983,4560.877207663135,4050.1549999999997
2025-10-06,mean14,7406.465412547618,7047.594826283071,0,LP,66715.09033627278,0.0,41480.505502708125,0.0,41480.505502708125,3163.13507347736,2504.1809
2025-10-07,mean14,7047.594826283071,7172.038735198413,0,LP,66592.88306970311,0.0,41281.9275385537,0.0,41281.9275385537,2632.6959693944696,2191.604910232211
2025-10-08,mean14,7172.038735198413,7047.3276743544975,0,LP,66186.37064336272,0.0,40981.874892348475,0.0,40981.874892348475,3009.4207983304013,3077.6216833333333
2025-10-09,mean14,7047.3276743544975,6942.688509124338,0,LP,65631.11558428277,0.0,40532.62285601156,0.0,40532.62285601156,2740.5332557289903,3396.030275620222
2025-10-10,mean14,6942.688509124338,10800.0,0,LP,65424.3047204997,0.0,40340.606417960254,0.0,40340.606417960254,23254.915674964723,26725.931023697827
2025-10-11,mean14,10800.0,10800.0,0,LP,60537.52919648148,0.0,38190.97752321106,0.0,38190.97752321106,22764.073966690186,21741.265308036447
2025-10-12,mean14,10800.0,6270.844743621694,1,LP,60266.06579498236,6.195884047619188,37995.23251064674,29.02152087904828,38024.25403152579,1637.6643498089343,1199.3737141975298
2025-10-13,mean14,6270.844743621694,6209.3026641058195,0,LP,64848.012935044084,0.0,39759.97228015892,0.0,39759.97228015892,1798.7760917813068,2045.6275485567317
2025-10-14,mean14,6209.3026641058195,5977.8335810846565,6,LP,64422.09035054672,809.4346478762042,39439.20753432619,4443.74730481844,43882.95483914463,575.5298436831205,0.0
2025-10-15,mean14,5977.8335810846565,6090.96654388889,8,LP,64436.19250749853,1721.2350464214246,39386.25687932487,11628.586428853792,51014.843308178664,300.346296972368,0.0
