strategy,period,date,ordinary_kwh,emergency_kwh,ordinary_cost,adjustment_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,e_start,e_end,updates,changed_updates,emergency_slots
rolling_margin_mean14,validation,2025-06-16,79465.46182580182,12.987689333333492,54925.05447112171,1512.5133506258182,88.36975270866776,56525.9375744562,2725.4285369986274,0.0,2719.1016676666695,2689.235886130863,3,3,2
rolling_margin_mean14,validation,2025-06-17,81629.61456679861,0.0,56870.81408834497,2775.5277136259497,0.0,59646.34180197091,3395.870482801098,0.0,2689.235886130863,2320.1062938666696,3,3,0
rolling_margin_mean14,validation,2025-06-18,80034.07928624908,0.0,55382.55274515706,3816.607908157752,0.0,59199.160653314815,5061.021244674323,0.0,2320.1062938666696,2732.724351114817,3,3,0
rolling_margin_mean14,validation,2025-06-19,76866.42124899999,67.66514244444454,52471.259679610186,3512.42402635672,465.7382666565563,56449.42197262346,4224.397373390949,579.656504773661,2732.724351114817,2634.8520032691385,3,3,2
rolling_margin_mean14,validation,2025-06-20,35122.52310690333,0.0,18200.004860139514,251.3456587889537,0.0,18451.350518928466,1009.9403796233354,9211.774387183814,2634.8520032691385,2928.778918229633,3,3,0
rolling_margin_mean14,validation,2025-06-21,35231.76509539333,0.0,18159.152662943696,179.43660580471047,0.0,18338.589268748405,1476.062080355558,11739.180376285321,2928.778918229633,3308.8714523407407,3,3,0
rolling_margin_mean14,validation,2025-06-22,75945.63326267077,0.0,52335.58583816638,3611.4320162899517,0.0,55947.01785445633,4506.035677946502,194.05944999999997,3308.8714523407407,3337.5145889259265,3,3,0
rolling_margin_mean14,validation,2025-06-23,75166.27027791341,0.0,51875.735475712194,1761.3064973589635,0.0,53637.04197307116,3727.38912615089,778.8316896913593,3337.5145889259265,3268.2361735382765,3,3,0
rolling_margin_mean14,validation,2025-06-24,85068.8840559372,0.0,60244.29980739919,1775.1006062583472,0.0,62019.40041365754,4439.299404365192,43.546666666666624,3268.2361735382765,3379.1361666246944,3,3,0
rolling_margin_mean14,validation,2025-06-25,79744.10930749573,0.0,54780.4796911608,2407.1928593953708,0.0,57187.67255055617,5605.211449769553,55.44423395061707,3379.1361666246944,3353.8564712864218,3,3,0
rolling_margin_mean14,validation,2025-06-26,76548.84216137706,0.0,51961.68129872737,1611.3445707140456,0.0,53573.02586944142,5498.164273449939,288.6968341563795,3353.8564712864218,3032.103045590124,3,3,0
rolling_margin_mean14,validation,2025-06-27,35926.392334869684,0.0,18229.580255385754,547.1917817932829,0.0,18776.77203717904,1137.3235571111125,12210.984738249657,3032.103045590124,3581.27403915556,3,2,0
rolling_margin_mean14,validation,2025-06-28,35616.99660512625,0.0,18604.935974599965,195.18449594924954,0.0,18800.120470549213,1740.1439204773674,9606.826411336076,3581.27403915556,3715.595442533334,3,3,0
rolling_margin_mean14,validation,2025-06-29,78987.81767578326,0.0,55070.08360020473,2452.7586351183163,0.0,57522.84223532304,5543.802173731136,44.445585185185514,3715.595442533334,4238.527276580248,3,3,0
rolling_margin_mean14,validation,2025-06-30,79113.87659762055,0.0,54527.949110638416,1845.0402041738087,0.0,56372.98931481222,6337.841135037029,83.83053292180831,4238.527276580248,3496.2759724074044,3,3,0
rolling_margin_mean14,validation,2025-07-01,79322.09382363499,965.189780910002,60841.14679622441,3387.5320796368233,5341.760483695685,69570.43935955693,4.491057999999839,0.0,3496.2759724074044,1200.0,3,3,24
rolling_margin_mean14,validation,2025-07-02,74805.30437888787,1754.644156839998,56506.06497499189,1577.228841428444,8473.884626512108,66557.17844293243,52.78958388888873,0.0,1200.0,1200.0,3,3,37
rolling_margin_mean14,validation,2025-07-03,82128.7460469698,1915.160573857779,62318.326155557625,2994.1080685319293,9039.521303111756,74351.95552720131,176.47021377777764,24.9439478888874,1200.0,1208.1865122962968,3,3,34
rolling_margin_mean14,validation,2025-07-04,37447.45336920329,3608.5386935899983,21807.511911744263,995.1339796612757,12862.586291535294,35665.23218294083,0.0,9766.989576666663,1208.1865122962968,1200.0,3,3,54
rolling_margin_mean14,validation,2025-07-05,39179.29038407555,2463.134171648888,22557.93615041969,650.4589847874354,8473.936794321202,31682.331929528325,0.0,10363.689966666665,1200.0,1200.0,3,3,45
rolling_margin_mean14,validation,2025-07-06,84311.90984855757,965.01512330222,63478.86921877272,2365.878614138486,5171.519024570931,71016.26685748214,937.5524213222926,0.0,1200.0,1299.0902784370373,3,3,25
rolling_margin_mean14,validation,2025-07-07,78117.1300281701,888.7045928199982,58232.0069350627,3973.303464391212,3289.9499459899953,65495.26034544391,1748.574483640607,0.0,1299.0902784370373,1340.7953513999996,3,3,22
rolling_margin_mean14,validation,2025-07-08,81947.35571080176,53.045932333332985,61475.86211984249,3328.8078745416174,447.2278366019971,65251.897830986105,1572.0845270335785,0.0,1340.7953513999996,1924.0296136592588,3,3,3
rolling_margin_mean14,validation,2025-07-09,79904.59112903429,39.897645777777825,59388.51247706673,2880.2735217114046,346.64233042333376,62615.428329201466,1688.1377034979462,81.9176879053499,1924.0296136592588,2036.238331330862,3,3,2
rolling_margin_mean14,validation,2025-07-10,78100.15643298124,55.39359866666655,58977.76252385941,1429.591937077579,478.81412839466566,60886.16858933166,1510.6424325395349,0.0,2036.238331330862,1836.161902037037,3,3,2
rolling_margin_mean14,validation,2025-07-11,42304.14404469684,0.0,24800.397108048204,548.7499471898418,0.0,25349.147055238045,525.9374644663899,6669.557915386834,1836.161902037037,1895.3524466296305,3,3,0
rolling_margin_mean14,validation,2025-07-12,43383.69953361222,0.0,25201.1963994754,364.12852178007154,0.0,25565.324921255473,1090.896621156391,8870.94320584911,1895.3524466296305,1826.4219993185204,3,3,0
rolling_margin_mean14,validation,2025-07-13,75163.56197726539,34.044442666666896,55205.197245233314,4142.2791071996735,290.50532229277957,59637.98167472577,1194.2402453333316,807.7929217777785,1826.4219993185204,1866.6025058111086,3,3,4
rolling_margin_mean14,validation,2025-07-14,77799.71239429631,26.12272733333316,57328.46167525076,1765.9759206067909,222.6663280236652,59317.103923881215,2136.235776336077,170.94957274897268,1866.6025058111086,1912.2030004456826,3,3,3
rolling_margin_mean14,validation,2025-07-15,80280.69442450479,0.0,59312.07958494276,2963.717104901679,0.0,62275.796689844436,2478.0210630246925,0.0,1912.2030004456826,3238.031774437036,3,3,0
rolling_margin_mean14,validation,2025-07-16,79287.75137726411,0.0,60047.30492937306,2675.872262466744,0.0,62723.1771918398,3465.662230671525,542.3293659999997,3238.031774437036,2818.9290510592605,3,3,0
rolling_margin_mean14,validation,2025-07-17,81063.45066459327,0.0,61083.19227930049,1926.7649008725593,0.0,63009.95718017305,3891.0634718786027,700.7329183333337,2818.9290510592605,2745.6840538814804,3,2,0
rolling_margin_mean14,validation,2025-07-18,43096.14522839555,0.0,24975.703960349467,1060.5061302874924,0.0,26036.21009063696,797.7777836652928,8439.841845722907,2745.6840538814804,2915.470481901235,3,3,0
rolling_margin_mean14,validation,2025-07-19,43787.84518671716,0.0,25722.863347923074,1365.2360885328976,0.0,27088.09943645597,1411.2136823171663,13037.400503529496,2915.470481901235,2643.946738111109,3,3,0
rolling_margin_mean14,validation,2025-07-20,81613.75485047877,0.0,60459.69929773761,2416.7294859704816,0.0,62876.42878370809,5034.777453676311,737.3625523333332,2643.946738111109,2879.0025710740765,3,3,0
rolling_margin_mean14,validation,2025-07-21,83797.72713084515,0.0,63159.02492325537,3685.674337367242,0.0,66844.69926062261,5226.144121829902,701.6560666666669,2879.0025710740765,3080.995956666667,3,3,0
rolling_margin_mean14,validation,2025-07-22,85816.35998510699,0.0,64303.77598019033,6411.654236154204,0.0,70715.43021634454,7679.577979119341,329.485114000001,3080.995956666667,3596.4369123703705,3,3,0
rolling_margin_mean14,validation,2025-07-23,84244.82960447477,0.0,63219.99094581394,5110.558426660711,0.0,68330.54937247465,5729.7473011358,493.7165599917704,3596.4369123703705,3508.3241147901263,3,3,0
rolling_margin_mean14,validation,2025-07-24,84851.18981540098,0.0,64539.629813541476,4363.681677126202,0.0,68903.31149066768,7146.078830475993,80.49678333333327,3508.3241147901263,3947.6116687777794,3,3,0
rolling_margin_mean14,validation,2025-07-25,43677.1933161,0.0,25814.326816166704,321.2940926089422,0.0,26135.620908775647,1528.4291469999998,13353.02464119342,3947.6116687777794,3877.868532555555,3,3,0
rolling_margin_mean14,validation,2025-07-26,44577.11555970686,0.0,26309.33140535738,395.53620149905237,0.0,26704.867606856435,1620.6868352290796,12385.013593116599,3877.868532555555,3649.764882333335,3,3,0
rolling_margin_mean14,validation,2025-07-27,84046.12993110706,0.0,63166.300221929145,2587.975828492992,0.0,65754.27605042214,5569.378001318241,842.3709166666667,3649.764882333335,3803.498164592593,3,2,0
rolling_margin_mean14,validation,2025-07-28,88323.93332531,0.0,66375.68696247991,2543.54950982778,0.0,68919.23647230769,6509.472793203011,151.91948333333335,3803.498164592593,3705.2359984000004,3,3,0
rolling_margin_mean14,validation,2025-07-29,90719.33881945017,0.0,68465.46501468467,2748.260950014059,0.0,71213.72596469872,9650.444329963095,924.1146813223595,3705.2359984000004,4375.955675456792,3,3,0
rolling_margin_mean14,validation,2025-07-30,87023.21444289437,0.0,66961.83951600692,3872.9423516796664,0.0,70834.78186768659,7703.3658213251,1675.2777070932807,4375.955675456792,4560.161377518519,3,3,0
rolling_margin_mean14,validation,2025-07-31,85916.91254482162,0.0,64891.72852104808,1840.7215467537908,0.0,66732.45006780187,7636.858374772438,346.70248333333325,4560.161377518519,4245.050389558025,3,3,0
rolling_margin_mean14,validation,2025-08-01,43166.97709388886,0.0,25579.320595059922,650.8602022408514,0.0,26230.180797300774,1200.0631470466406,18204.498558618656,4245.050389558025,4376.727432222221,3,3,0
rolling_margin_mean14,validation,2025-08-02,44205.12101654222,0.0,25805.028234647893,705.1626019704142,0.0,26510.190836618305,1834.10458465667,19251.159997759944,4376.727432222221,4247.139449755558,3,3,0
rolling_margin_mean14,validation,2025-08-03,70446.60590119477,0.0,53227.43575736573,2019.7759214186394,0.0,55247.21167878437,2581.228901009599,2906.4573335185137,4247.139449755558,3162.1929989259233,3,3,0
rolling_margin_mean14,validation,2025-08-04,76149.33212077779,0.0,56357.21747109362,2427.995263797133,0.0,58785.21273489075,3395.822869580248,3382.592064358034,3162.1929989259233,3791.1609876074085,3,3,0
rolling_margin_mean14,validation,2025-08-05,79755.03313653835,0.0,58909.4406484499,1950.6370665682555,0.0,60860.07771501815,6884.956932489707,4041.11573300137,3791.1609876074085,4188.142537355557,3,3,0
rolling_margin_mean14,validation,2025-08-06,79951.42290516048,0.0,60998.40053912569,3191.850305897116,0.0,64190.250845022805,6987.011956401916,1544.1953969478707,4188.142537355557,4194.504642530868,3,3,0
rolling_margin_mean14,validation,2025-08-07,77446.62965468586,0.0,57904.16294904832,3694.7971618218376,0.0,61598.96011087015,6976.327757337448,3891.2847864197515,4194.504642530868,4021.906164637039,3,3,0
rolling_margin_mean14,validation,2025-08-08,43820.20500760444,0.0,25165.99252328147,216.13420050534452,0.0,25382.126723786816,1384.7941957777803,24047.51473939917,4021.906164637039,4307.442244711115,3,3,0
rolling_margin_mean14,validation,2025-08-09,43469.29356275999,0.0,25423.867296772,283.88676586775443,0.0,25707.754062639757,1769.5865965555543,20729.179866137172,4307.442244711115,3999.2132995111087,3,3,0
rolling_margin_mean14,validation,2025-08-10,72033.44837388203,0.0,55451.69579636327,2480.117267105575,0.0,57931.81306346884,3022.768716433467,892.4486059999986,3999.2132995111087,3640.2612595555547,3,3,0
rolling_margin_mean14,validation,2025-08-11,77401.13893267541,0.0,56442.690090877,1130.0708198959398,0.0,57572.76091077294,5802.784076923709,3905.298550891635,3640.2612595555547,3319.6042538074066,3,3,0
rolling_margin_mean14,validation,2025-08-12,78918.69850901784,0.0,58936.77857380136,2599.124391296331,0.0,61535.902965097695,5556.345634065842,2380.818100968453,3319.6042538074066,3231.0437486740743,3,3,0
rolling_margin_mean14,validation,2025-08-13,75738.25845624554,0.0,55971.24127655035,1128.6142304329564,0.0,57099.8555069833,4337.359659390948,1646.118735389576,3231.0437486740743,3515.9963309135815,3,3,0
rolling_margin_mean14,validation,2025-08-14,77218.8227871893,0.0,57103.54488146342,2225.706296843883,0.0,59329.251178307306,5417.92943431551,2725.9985702908098,3515.9963309135815,3116.1424398222234,3,3,0
rolling_margin_mean14,validation,2025-08-15,41952.44262287654,0.0,24026.72632950821,565.484327380298,0.0,24592.210656888506,1049.1146161207155,21350.332649325097,3116.1424398222234,3110.1185426740735,3,3,0
rolling_margin_mean14,validation,2025-08-16,41369.30081732222,0.0,23955.227446585497,1177.095624544956,0.0,25132.323071130453,1193.202026951108,20866.91792977915,3110.1185426740735,3073.7113665925895,3,3,0
rolling_margin_mean14,validation,2025-08-17,73881.3756066351,0.09724600000004102,54254.48395361966,2034.8465540822128,0.7876439770003322,56290.11815167887,3907.446170288067,3614.4186795733794,3073.7113665925895,2792.231838651853,3,3,1
rolling_margin_mean14,validation,2025-08-18,74245.56906359395,23.48906866666698,54816.63600003544,970.6377949568541,197.6966745416693,55984.97046953397,3646.23385285185,2742.4231914156435,2792.231838651853,2741.459062814817,3,3,2
rolling_margin_mean14,validation,2025-08-19,71756.57534720575,44.936123333333285,53491.27225785124,2403.1879923437996,384.2793553603329,56278.739605555376,2264.232566883402,2162.4942559753044,2741.459062814817,2446.2473551654325,3,3,3
rolling_margin_mean14,validation,2025-08-20,77947.57557344376,0.0,57574.53963554102,2746.865075232492,0.0,60321.40471077351,3156.371112191816,404.9002014444449,2446.2473551654325,2362.330335700003,3,3,0
rolling_margin_mean14,validation,2025-08-21,73099.32523277882,0.0,53899.136429609964,2400.3970545560524,0.0,56299.533484166015,2983.7086836759386,782.0622746255189,2362.330335700003,2439.5278141111135,3,3,0
rolling_margin_mean14,validation,2025-08-22,40474.26920063803,0.0,23213.36120809028,600.8701766511422,0.0,23814.23138474142,262.80542115518256,16927.802601264742,2439.5278141111135,2021.0512413185206,3,3,0
rolling_margin_mean14,validation,2025-08-23,41913.277331035555,0.0,23441.199259751553,275.7298161377312,0.0,23716.929075889282,894.6340341111119,15787.570831363506,2021.0512413185206,2283.1833377777784,3,3,0
rolling_margin_mean14,validation,2025-08-24,71539.66284806174,0.0,53880.00295953141,3498.609335630715,0.0,57378.61229516213,2039.9629405473247,1910.2974814691406,2283.1833377777784,2467.7186229444505,3,3,0
rolling_margin_mean14,validation,2025-08-25,78314.95691422083,12.567735999999968,57114.31284269749,6328.317247234473,105.36789862399974,63547.99798855596,3297.718965855969,671.1679166666668,2467.7186229444505,2263.9440229333327,3,3,1
rolling_margin_mean14,validation,2025-08-26,72866.6848065048,0.0,53816.13092825161,1521.7538880494908,0.0,55337.8848163011,2638.8940412537695,772.5747119561074,2263.9440229333327,2500.469202533333,3,3,0
rolling_margin_mean14,validation,2025-08-27,77744.92552660083,10.91566666666688,56862.46596157437,3568.569322294611,90.22344283333508,60521.25872670232,3789.4655090205783,2850.707034090541,2500.469202533333,2053.578514288891,3,3,1
rolling_margin_mean14,validation,2025-08-28,78644.70489730178,23.559602666666592,56886.983708255924,3339.721915046697,198.1244786253327,60424.83010192795,3517.1205842002723,413.49021255555994,2053.578514288891,2100.7993691925944,3,3,1
rolling_margin_mean14,validation,2025-08-29,42061.413289635115,0.0,23632.228396878232,986.9386004089996,0.0,24619.166997287233,1067.2719945939652,15894.433719086419,2100.7993691925944,1968.1840071037068,3,3,0
rolling_margin_mean14,validation,2025-08-30,40651.42199139369,0.0,23204.534728752522,430.0675352339032,0.0,23634.602263986424,445.3948534458163,19540.8892919904,1968.1840071037068,1725.7350354592645,3,3,0
rolling_margin_mean14,validation,2025-08-31,72644.00998761623,23.55866999999978,52705.63965127841,1132.4675912716605,194.21867309166484,54032.32591564174,1041.1360524677652,411.25521777778,1725.7350354592645,2496.912165927164,3,3,2
rolling_margin_mean14,evaluation,2025-09-01,71963.31793434157,0.0,47173.71765224948,3876.096739539384,0.0,51049.81439178886,8271.920448713305,3260.2285076049493,2496.912165927164,5936.112944000001,3,3,0
rolling_margin_mean14,evaluation,2025-09-02,69605.79029025514,0.0,45982.190826519705,2856.307463317759,0.0,48838.498289837466,8682.98762812757,3655.229516510291,5936.112944000001,5828.725327688888,3,3,0
rolling_margin_mean14,evaluation,2025-09-03,68227.0425081989,0.0,47256.198093305014,1841.8108412891365,0.0,49098.00893459415,7516.5086230576035,2388.9023777914945,5828.725327688888,5449.140311800001,3,3,0
rolling_margin_mean14,evaluation,2025-09-04,65983.24971001782,0.0,45439.634337644326,1871.9972256125054,0.0,47311.63156325683,6634.749709351168,1790.5592704362107,5449.140311800001,5607.091478340741,3,3,0
rolling_margin_mean14,evaluation,2025-09-05,36128.5367748395,0.0,18275.55331650166,434.13342404048245,0.0,18709.686740542144,2208.192139999999,24912.505040584354,5607.091478340741,5320.959873829629,3,3,0
rolling_margin_mean14,evaluation,2025-09-06,36540.52383110889,0.0,18661.496338097942,215.32468507962287,0.0,18876.821023177567,1969.330689222221,24018.83207950617,5320.959873829629,5813.311052459262,3,3,0
rolling_margin_mean14,evaluation,2025-09-07,68552.84805685506,0.0,45706.04967857687,2933.637669491698,0.0,48639.68734806857,8150.672851254246,1899.0941936214044,5813.311052459262,5872.3767127037045,3,3,0
rolling_margin_mean14,evaluation,2025-09-08,70318.87264972732,0.0,47847.255628490064,1902.7941078855524,0.0,49750.049736375615,7351.94577808123,1216.1791072222268,5872.3767127037045,4939.913304918523,3,3,0
rolling_margin_mean14,evaluation,2025-09-09,64978.06919202744,0.0,44394.256142512386,2934.124781527613,0.0,47328.38092404,5212.1579754224995,3243.1134254362196,4939.913304918523,4870.219394333336,3,3,0
rolling_margin_mean14,evaluation,2025-09-10,72872.54772581584,0.0,48652.23831912457,2350.237480232874,0.0,51002.475799357446,7689.52277734259,270.6870402510302,4870.219394333336,4661.513129585185,3,3,0
rolling_margin_mean14,evaluation,2025-09-11,64371.37986311935,0.0,43698.267265759234,2755.6211581245147,0.0,46453.88842388375,5576.727336325107,1415.1063201646082,4661.513129585185,4856.15544788889,3,3,0
rolling_margin_mean14,evaluation,2025-09-12,36400.66361443484,0.0,18333.956058045398,485.6695214969916,0.0,18819.62557954239,1816.0903716666658,20298.43623610151,4856.15544788889,5240.482364814812,3,2,0
rolling_margin_mean14,evaluation,2025-09-13,35719.89809033333,0.0,17975.311155293297,133.72793842275266,0.0,18109.03909371605,1013.310471666666,23973.213030707815,5240.482364814812,5596.541691340738,3,3,0
rolling_margin_mean14,evaluation,2025-09-14,70187.5842085967,0.0,47347.33351597694,2774.992114432594,0.0,50122.325630409534,5678.000543847728,1502.1883088888858,5596.541691340738,5076.902880051853,3,3,0
rolling_margin_mean14,evaluation,2025-09-15,62979.65116186304,51.00918344444726,43067.26217369316,361.96821069120483,258.12638374695996,43687.35676813133,4043.6743549947287,759.210650000001,5076.902880051853,4447.365222629628,3,2,3
rolling_margin_mean14,evaluation,2025-09-16,68680.64716543395,0.0,45961.97691232743,2757.344912658954,0.0,48719.321824986386,4159.996641837249,1794.9764318930042,4447.365222629628,4054.622652037035,3,2,0
rolling_margin_mean14,evaluation,2025-09-17,68856.89672827983,0.0,46268.82793470778,1485.9725667131138,0.0,47754.80050142089,4225.138653902608,781.1640338888864,4054.622652037035,4250.741551751852,3,3,0
rolling_margin_mean14,evaluation,2025-09-18,69583.55711219477,0.0,45857.08175452014,3285.4222011794777,0.0,49142.50395569962,5764.053597658431,1374.357559209877,4250.741551751852,4095.9434777611104,3,3,0
rolling_margin_mean14,evaluation,2025-09-19,34960.77647203497,0.0,17331.347548102407,356.2484162436401,0.0,17687.59596434605,841.3863757016452,14997.042175117278,4095.9434777611104,4614.134328087654,3,2,0
rolling_margin_mean14,evaluation,2025-09-20,34539.30272747188,0.0,16816.843712367343,247.44896922642096,0.0,17064.292681593764,649.1685594444446,15631.965551602196,4614.134328087654,4687.8117350925895,3,2,0
rolling_margin_mean14,evaluation,2025-09-21,68371.76253414292,0.0,46235.57281573133,1089.6649267367734,0.0,47325.2377424681,4502.912890209877,2597.0984657873814,4687.8117350925895,4220.873264740742,3,2,0
rolling_margin_mean14,evaluation,2025-09-22,66437.36822778874,0.0,44967.872563403085,2556.2283687174427,0.0,47524.10093212053,3022.948984493829,0.0,4220.873264740742,3255.3770460740757,3,2,0
rolling_margin_mean14,evaluation,2025-09-23,69656.48098080794,0.0,46500.71218368736,1339.3624356029277,0.0,47840.07461929029,3172.4576193580224,443.93678922222455,3255.3770460740757,3203.861927925927,3,2,0
rolling_margin_mean14,evaluation,2025-09-24,68008.19549475308,0.0,45359.56377896689,1282.9376168641334,0.0,46642.50139583102,2528.3260338052055,207.97037146228777,3203.861927925927,3573.5324103703706,3,2,0
rolling_margin_mean14,evaluation,2025-09-25,69360.38118729081,13.417000000000144,46273.213142354354,1231.409682448926,92.745012500001,47597.36783730328,3897.4129941083734,1902.9131682853229,3573.5324103703706,3231.2656169259253,3,2,1
rolling_margin_mean14,evaluation,2025-09-26,34280.946428347044,0.0,16075.97308472555,468.15781361239993,0.0,16544.13089833795,519.9996169999996,12892.70316724005,3231.2656169259253,3791.668237333335,3,2,0
rolling_margin_mean14,evaluation,2025-09-27,34310.11270070644,0.0,16840.998429484906,621.0209449177233,0.0,17462.01937440263,623.3159949999999,13805.6663549657,3791.668237333335,3228.464208851853,3,2,0
rolling_margin_mean14,evaluation,2025-09-28,71805.72215110528,0.0,48020.765929453904,3606.8331154728985,0.0,51627.5990449268,3551.380950173873,646.7870122222217,3228.464208851853,3470.154719370372,3,2,0
rolling_margin_mean14,evaluation,2025-09-29,66335.02509510069,520.0371933466673,44403.752810168575,3307.5254555466277,2635.69161492511,50346.96988064032,1411.3394335876621,0.0,3470.154719370372,2245.886410222223,3,2,8
rolling_margin_mean14,evaluation,2025-09-30,72348.98338959517,167.31582095000098,48119.06875077605,1108.5956233533896,891.9749696478968,50119.63934377734,2759.484702592584,0.0,2245.886410222223,2451.103143296297,3,2,4
rolling_margin_mean14,evaluation,2025-10-01,62324.35275989849,0.0,40120.435747727926,1383.5008128812533,0.0,41503.93656060918,2680.649809967079,3759.9322181207176,2451.103143296297,4770.552842629628,3,2,0
rolling_margin_mean14,evaluation,2025-10-02,60478.42450141152,0.0,38935.02691674692,3462.307486778907,0.0,42397.33440352583,2226.3313439012304,2762.67127045268,4770.552842629628,4866.274643999999,3,2,0
rolling_margin_mean14,evaluation,2025-10-03,29982.302616893005,0.0,13467.322154027272,77.20661982333499,0.0,13544.528773850607,776.7377550000015,19019.957780823042,4866.274643999999,4794.720161925927,3,2,0
rolling_margin_mean14,evaluation,2025-10-04,31489.92385271605,0.0,14533.975365600752,162.2627298136974,0.0,14696.23809541445,995.5862166666666,15202.964747078187,4794.720161925927,4437.798934777781,3,2,0
rolling_margin_mean14,evaluation,2025-10-05,61030.97166855005,0.0,40016.846362224685,2974.1971610789105,0.0,42991.0435233036,2123.6786974910833,609.8146016666677,4437.798934777781,4304.911246222223,3,2,0
rolling_margin_mean14,evaluation,2025-10-06,60814.17568963542,0.0,40000.27639280992,1062.1831280893027,0.0,41062.459520899225,248.7708210935788,0.0,4304.911246222223,3352.2577054565213,3,3,0
rolling_margin_mean14,evaluation,2025-10-07,64027.55597543513,0.0,41316.83034719542,1003.114179385224,0.0,42319.94452658064,1621.9240809547343,490.2279339999981,3352.2577054565213,3660.727806296296,3,2,0
rolling_margin_mean14,evaluation,2025-10-08,60446.23714358744,61.00640799999823,38855.71025044525,621.1232063474502,311.3977294506576,39788.231186243356,633.1942594228417,0.0,3660.727806296296,3157.6965172703694,3,3,2
rolling_margin_mean14,evaluation,2025-10-09,59973.40538302782,140.70722656333143,38985.897332556684,4109.414850899789,729.8061486020117,43825.11833205848,308.59026339506397,128.391294444445,3157.6965172703694,3131.0485408271634,3,3,2
rolling_margin_mean14,evaluation,2025-10-10,30661.8991055336,0.0,13282.311777454166,301.80006134611136,0.0,13584.111838800278,99.17950935802351,18470.544617333333,3131.0485408271634,3092.4779627037037,3,3,0
rolling_margin_mean14,evaluation,2025-10-11,31537.37017714678,0.0,13831.5362036715,265.2154446724453,0.0,14096.751648343945,446.57066200000037,14204.554894611796,3092.4779627037037,3024.6691660617325,3,2,0
rolling_margin_mean14,evaluation,2025-10-12,63283.09366668339,20.929933333333338,40281.29841370163,1307.5703733112641,105.12059016666669,41693.98937717956,783.2123945020527,418.39141734293395,3024.6691660617325,2773.7016160000026,3,3,1
rolling_margin_mean14,evaluation,2025-10-13,61397.481168743325,0.0,40376.93238389367,2883.433899536444,0.0,43260.366283430114,294.5422050699623,0.0,2773.7016160000026,3016.2315896296323,3,3,0
rolling_margin_mean14,evaluation,2025-10-14,65973.65324411225,58.99101584666464,43058.07385259419,3765.6825027517725,295.8662124701629,47119.62256781613,1229.4192815308581,0.0,3016.2315896296323,3006.046054296296,3,2,2
rolling_margin_mean14,evaluation,2025-10-15,66211.67465079305,0.0,42430.05019312949,3252.0332663911095,0.0,45682.0834595206,693.5805182091904,22.762703041151077,3006.046054296296,2633.7221055185205,3,3,0
rolling_margin_mean14,evaluation,2025-10-16,67616.77636850996,0.0,44225.892727956,1392.055102350928,0.0,45617.947830306926,129.26033811111108,344.02851566666794,2633.7221055185205,2680.036709213506,3,3,0
rolling_margin_mean14,evaluation,2025-10-17,31029.504797670426,0.0,13328.006519454537,364.8623435829709,0.0,13692.868863037507,298.7802128559679,12167.50810967078,2680.036709213506,2399.99789974074,3,3,0
rolling_margin_mean14,evaluation,2025-10-18,31979.572075565156,0.0,13824.333569377088,328.76625760523945,0.0,14153.099826982327,200.14064801234397,12476.084844869685,2399.99789974074,2777.9104603753062,3,2,0
rolling_margin_mean14,evaluation,2025-10-19,68114.03852641974,0.0,44938.71768258851,1050.0080896832214,0.0,45988.72577227173,472.94197285871036,0.0,2777.9104603753062,2431.112407222221,3,2,0
rolling_margin_mean14,evaluation,2025-10-20,70538.60381024372,0.0,45933.494665376085,2138.198345941591,0.0,48071.69301131768,1741.545692775034,306.6399189999979,2431.112407222221,2383.4409493333324,3,2,0
rolling_margin_mean14,evaluation,2025-10-21,72783.60223375869,0.0,47630.13035087171,1307.0936875565174,0.0,48937.22403842823,1451.2225705253759,303.00434244444057,2383.4409493333324,2729.0286008518474,3,3,0
rolling_margin_mean14,evaluation,2025-10-22,70117.87078868078,0.0,45888.31523976562,1337.6023779589048,0.0,47225.917617724524,923.4445268573461,387.9777538285291,2729.0286008518474,1906.1639530370355,3,3,0
rolling_margin_mean14,evaluation,2025-10-23,68802.69303180317,0.0,44223.51562414464,5574.524577137226,0.0,49798.04020128187,769.8302337695479,39.67075999999767,1906.1639530370355,2327.4853165185186,3,3,0
rolling_margin_mean14,evaluation,2025-10-24,32662.508867041754,0.0,13868.738981489767,177.6007590226812,0.0,14046.339740512449,159.65479569959038,11536.530662628256,2327.4853165185186,1805.2335245555573,3,3,0
rolling_margin_mean14,evaluation,2025-10-25,33496.810475595375,0.0,14549.168592168364,90.15658222220286,0.0,14639.325174390568,296.3529086844999,10635.456928603566,1805.2335245555573,1947.9486629259293,3,3,0
rolling_margin_mean14,evaluation,2025-10-26,70063.01547798254,0.0,45515.69356371327,3009.3398664275137,0.0,48525.033430140786,968.3254370288076,73.73500222222098,1947.9486629259293,2371.046446333332,3,3,0
rolling_margin_mean14,evaluation,2025-10-27,71197.54124844444,0.0,46819.39982099431,3043.1110845752214,0.0,49862.51090556953,3162.6037851440356,699.0798876241413,2371.046446333332,2131.2761012222204,3,2,0
rolling_margin_mean14,evaluation,2025-10-28,72026.36407027394,0.0,47546.12253448854,2105.177545940328,0.0,49651.30008042887,1383.6620323993443,442.9258708436181,2131.2761012222204,2276.0447579629645,3,2,0
